'Constraint';'Template';'Activation';'Target';'Support';'Confidence level';'Interest factor'
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_050)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_050';1.000;0.398;0.166
'NotSuccession(01_HOOFD_110, 01_HOOFD_060)';'NotSuccession';'01_HOOFD_110';'01_HOOFD_060';1.000;0.301;0.120
'NotCoExistence(01_HOOFD_110, 01_HOOFD_061)';'NotCoExistence';'01_HOOFD_110';'01_HOOFD_061';1.000;0.398;0.196
'NotCoExistence(01_HOOFD_110, 01_HOOFD_065_0)';'NotCoExistence';'01_HOOFD_110';'01_HOOFD_065_0';1.000;0.398;0.204
'RespondedExistence(01_HOOFD_110, 01_HOOFD_065_1)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_065_1';1.000;0.398;0.379
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_065_1)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_065_1';0.997;0.397;0.378
'RespondedExistence(01_HOOFD_110, 01_HOOFD_065_2)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_065_2';1.000;0.398;0.356
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_065_2)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_065_2';1.000;0.398;0.356
'NotSuccession(01_HOOFD_110, 01_HOOFD_090)';'NotSuccession';'01_HOOFD_110';'01_HOOFD_090';1.000;0.239;0.095
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_100)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_100';0.998;0.172;0.069
'RespondedExistence(01_HOOFD_110, 01_HOOFD_101)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_101';0.561;0.223;0.066
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_101)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_101';0.990;0.293;0.117
'NotCoExistence(01_HOOFD_110, 01_HOOFD_110_0)';'NotCoExistence';'01_HOOFD_110';'01_HOOFD_110_0';1.000;0.398;0.198
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_110_2)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_110_2';0.981;0.050;0.020
'RespondedExistence(01_HOOFD_110, 01_HOOFD_120)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_120';0.972;0.387;0.149
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_130)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_130';0.788;0.161;0.064
'RespondedExistence(01_HOOFD_110, 01_HOOFD_180)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_180';0.976;0.388;0.359
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_180)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_180';0.923;0.367;0.340
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_190)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_190';1.000;0.128;0.051
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_190_1)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_190_1';1.000;0.070;0.028
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_190_2)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_190_2';0.993;0.066;0.026
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_193)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_193';1.000;0.075;0.030
'RespondedExistence(01_HOOFD_110, 01_HOOFD_195)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_195';0.622;0.247;0.176
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_195)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_195';0.997;0.397;0.282
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_196)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_196';1.000;0.274;0.109
'RespondedExistence(01_HOOFD_110, 01_HOOFD_200)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_200';0.955;0.380;0.319
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_200)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_200';1.000;0.398;0.334
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_205)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_205';1.000;0.128;0.051
'RespondedExistence(01_HOOFD_110, 01_HOOFD_250)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_250';0.916;0.365;0.132
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_250)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_250';0.998;0.360;0.143
'NotCoExistence(01_HOOFD_110, 01_HOOFD_250_0)';'NotCoExistence';'01_HOOFD_110';'01_HOOFD_250_0';1.000;0.096;0.038
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_250_1)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_250_1';1.000;0.377;0.150
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_250_2)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_250_2';1.000;0.379;0.151
'RespondedExistence(01_HOOFD_110, 01_HOOFD_260)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_260';0.901;0.359;0.127
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_260)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_260';1.000;0.355;0.141
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_270)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_270';1.000;0.194;0.077
'RespondedExistence(01_HOOFD_110, 01_HOOFD_330)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_330';0.729;0.290;0.216
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_330)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_330';1.000;0.398;0.297
'RespondedExistence(01_HOOFD_110, 01_HOOFD_370)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_370';0.946;0.377;0.277
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_370)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_370';1.000;0.398;0.292
'RespondedExistence(01_HOOFD_110, 01_HOOFD_375)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_375';0.931;0.371;0.305
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_375)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_375';0.999;0.397;0.327
'RespondedExistence(01_HOOFD_110, 01_HOOFD_380)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_380';0.946;0.377;0.313
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_380)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_380';1.000;0.398;0.330
'RespondedExistence(01_HOOFD_110, 01_HOOFD_430)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_430';0.867;0.345;0.259
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_430)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_430';1.000;0.398;0.299
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_440_1)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_440_1';0.996;0.078;0.031
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_440_2)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_440_2';1.000;0.078;0.031
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_445)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_445';1.000;0.078;0.031
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_446)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_446';1.000;0.068;0.027
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_450)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_450';1.000;0.053;0.021
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_455)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_455';1.000;0.053;0.021
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_460)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_460';1.000;0.078;0.031
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_465)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_465';1.000;0.078;0.031
'RespondedExistence(01_HOOFD_110, 01_HOOFD_470)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_470';0.622;0.247;0.060
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_470)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_470';1.000;0.241;0.096
'RespondedExistence(01_HOOFD_110, 01_HOOFD_480)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_480';0.880;0.350;0.265
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_480)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_480';1.000;0.398;0.301
'RespondedExistence(01_HOOFD_110, 01_HOOFD_490_1)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_490_1';0.942;0.375;0.309
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_490_1)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_490_1';1.000;0.398;0.328
'NotCoExistence(01_HOOFD_110, 01_HOOFD_490_1a)';'NotCoExistence';'01_HOOFD_110';'01_HOOFD_490_1a';1.000;0.398;0.164
'RespondedExistence(01_HOOFD_110, 01_HOOFD_490_2)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_490_2';0.890;0.354;0.283
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_490_2)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_490_2';1.000;0.398;0.318
'RespondedExistence(01_HOOFD_110, 01_HOOFD_490_3)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_490_3';0.669;0.266;0.073
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_490_3)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_490_3';1.000;0.274;0.109
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_490_4)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_490_4';1.000;0.398;0.186
'NotCoExistence(01_HOOFD_110, 01_HOOFD_490_5)';'NotCoExistence';'01_HOOFD_110';'01_HOOFD_490_5';1.000;0.398;0.171
'NotCoExistence(01_HOOFD_110, 01_HOOFD_490_5a)';'NotCoExistence';'01_HOOFD_110';'01_HOOFD_490_5a';1.000;0.398;0.159
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_491)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_491';1.000;0.398;0.216
'NotCoExistence(01_HOOFD_110, 01_HOOFD_494a)';'NotCoExistence';'01_HOOFD_110';'01_HOOFD_494a';1.000;0.398;0.161
'RespondedExistence(01_HOOFD_110, 01_HOOFD_495)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_495';0.546;0.217;0.145
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_495)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_495';1.000;0.398;0.265
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_500)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_500';1.000;0.398;0.203
'NotCoExistence(01_HOOFD_110, 01_HOOFD_510_0)';'NotCoExistence';'01_HOOFD_110';'01_HOOFD_510_0';1.000;0.398;0.161
'RespondedExistence(01_HOOFD_110, 01_HOOFD_510_1)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_510_1';0.940;0.374;0.303
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_510_1)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_510_1';1.000;0.398;0.322
'RespondedExistence(01_HOOFD_110, 01_HOOFD_510_2)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_510_2';0.940;0.374;0.303
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_510_2)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_510_2';0.998;0.397;0.322
'NotCoExistence(01_HOOFD_110, 01_HOOFD_510_2a)';'NotCoExistence';'01_HOOFD_110';'01_HOOFD_510_2a';1.000;0.398;0.160
'NotCoExistence(01_HOOFD_110, 01_HOOFD_510_3)';'NotCoExistence';'01_HOOFD_110';'01_HOOFD_510_3';1.000;0.398;0.174
'NotCoExistence(01_HOOFD_110, 01_HOOFD_510_4)';'NotCoExistence';'01_HOOFD_110';'01_HOOFD_510_4';1.000;0.398;0.173
'NotCoExistence(01_HOOFD_110, 01_HOOFD_515)';'NotCoExistence';'01_HOOFD_110';'01_HOOFD_515';1.000;0.398;0.174
'NotCoExistence(01_HOOFD_110, 01_HOOFD_516)';'NotCoExistence';'01_HOOFD_110';'01_HOOFD_516';1.000;0.064;0.025
'NotCoExistence(01_HOOFD_110, 01_HOOFD_519)';'NotCoExistence';'01_HOOFD_110';'01_HOOFD_519';1.000;0.216;0.086
'Response(01_HOOFD_110, 01_HOOFD_520)';'Response';'01_HOOFD_110';'01_HOOFD_520';0.940;0.374;0.143
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_520)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_520';1.000;0.384;0.153
'RespondedExistence(01_HOOFD_110, 01_HOOFD_530)';'RespondedExistence';'01_HOOFD_110';'01_HOOFD_530';0.940;0.374;0.139
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_530)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_530';1.000;0.372;0.148
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_540)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_540';0.996;0.082;0.033
'NotCoExistence(01_HOOFD_110, 01_HOOFD_809)';'NotCoExistence';'01_HOOFD_110';'01_HOOFD_809';1.000;0.300;0.119
'NotCoExistence(01_HOOFD_110, 01_HOOFD_809c)';'NotCoExistence';'01_HOOFD_110';'01_HOOFD_809c';1.000;0.200;0.080
'NotChainSuccession(01_HOOFD_110, 01_HOOFD_810)';'NotChainSuccession';'01_HOOFD_110';'01_HOOFD_810';1.000;0.060;0.024
'NotCoExistence(01_HOOFD_110, 01_HOOFD_811)';'NotCoExistence';'01_HOOFD_110';'01_HOOFD_811';1.000;0.077;0.031
'NotSuccession(01_HOOFD_110, 02_DRZ_010)';'NotSuccession';'01_HOOFD_110';'02_DRZ_010';1.000;0.398;0.272
'RespondedExistence(01_HOOFD_110, 03_GBH_005)';'RespondedExistence';'01_HOOFD_110';'03_GBH_005';0.589;0.234;0.157
'NotChainSuccession(01_HOOFD_110, 03_GBH_005)';'NotChainSuccession';'01_HOOFD_110';'03_GBH_005';1.000;0.398;0.266
'NotSuccession(01_HOOFD_110, 04_BPT_005)';'NotSuccession';'01_HOOFD_110';'04_BPT_005';1.000;0.398;0.272
'NotSuccession(01_HOOFD_110, 04_BPT_010)';'NotSuccession';'01_HOOFD_110';'04_BPT_010';1.000;0.104;0.042
'NotSuccession(01_HOOFD_110, 04_BPT_020)';'NotSuccession';'01_HOOFD_110';'04_BPT_020';1.000;0.116;0.046
'NotCoExistence(01_HOOFD_110, 04_BPT_021)';'NotCoExistence';'01_HOOFD_110';'04_BPT_021';1.000;0.063;0.025
'NotCoExistence(01_HOOFD_110, 04_BPT_029)';'NotCoExistence';'01_HOOFD_110';'04_BPT_029';1.000;0.063;0.025
'NotSuccession(01_HOOFD_110, 04_BPT_030)';'NotSuccession';'01_HOOFD_110';'04_BPT_030';1.000;0.109;0.043
'RespondedExistence(01_HOOFD_110, 05_EIND_010)';'RespondedExistence';'01_HOOFD_110';'05_EIND_010';0.763;0.304;0.109
'NotChainSuccession(01_HOOFD_110, 05_EIND_010)';'NotChainSuccession';'01_HOOFD_110';'05_EIND_010';0.988;0.356;0.142
'NotChainSuccession(01_HOOFD_110, 05_EIND_020)';'NotChainSuccession';'01_HOOFD_110';'05_EIND_020';1.000;0.072;0.029
'NotChainSuccession(01_HOOFD_110, 05_EIND_065)';'NotChainSuccession';'01_HOOFD_110';'05_EIND_065';1.000;0.051;0.020
'RespondedExistence(01_HOOFD_110, 06_VD_010)';'RespondedExistence';'01_HOOFD_110';'06_VD_010';0.720;0.287;0.087
'NotChainSuccession(01_HOOFD_110, 06_VD_010)';'NotChainSuccession';'01_HOOFD_110';'06_VD_010';0.997;0.303;0.121
'NotChainSuccession(01_HOOFD_110, 07_OPS_010)';'NotChainSuccession';'01_HOOFD_110';'07_OPS_010';0.988;0.193;0.077
'NotChainSuccession(01_HOOFD_110, 08_AWB45_005)';'NotChainSuccession';'01_HOOFD_110';'08_AWB45_005';1.000;0.398;0.204
'NotChainSuccession(01_HOOFD_110, 08_AWB45_010)';'NotChainSuccession';'01_HOOFD_110';'08_AWB45_010';0.997;0.184;0.073
'NotCoExistence(01_HOOFD_110, 08_AWB45_020_0)';'NotCoExistence';'01_HOOFD_110';'08_AWB45_020_0';1.000;0.083;0.033
'NotChainSuccession(01_HOOFD_110, 08_AWB45_020_1)';'NotChainSuccession';'01_HOOFD_110';'08_AWB45_020_1';0.994;0.178;0.071
'NotChainSuccession(01_HOOFD_110, 08_AWB45_020_2)';'NotChainSuccession';'01_HOOFD_110';'08_AWB45_020_2';1.000;0.179;0.071
'NotCoExistence(01_HOOFD_110, 08_AWB45_025)';'NotCoExistence';'01_HOOFD_110';'08_AWB45_025';1.000;0.103;0.041
'NotChainSuccession(01_HOOFD_110, 08_AWB45_030)';'NotChainSuccession';'01_HOOFD_110';'08_AWB45_030';1.000;0.166;0.066
'NotChainSuccession(01_HOOFD_110, 08_AWB45_040)';'NotChainSuccession';'01_HOOFD_110';'08_AWB45_040';1.000;0.139;0.055
'NotCoExistence(01_HOOFD_110, 08_AWB45_045)';'NotCoExistence';'01_HOOFD_110';'08_AWB45_045';1.000;0.078;0.031
'NotCoExistence(01_HOOFD_110, 08_AWB45_051_0)';'NotCoExistence';'01_HOOFD_110';'08_AWB45_051_0';1.000;0.076;0.030
'RespondedExistence(01_HOOFD_110, 09_AH_I_010)';'RespondedExistence';'01_HOOFD_110';'09_AH_I_010';0.946;0.377;0.313
'NotChainSuccession(01_HOOFD_110, 09_AH_I_010)';'NotChainSuccession';'01_HOOFD_110';'09_AH_I_010';1.000;0.398;0.330
'NotChainSuccession(01_HOOFD_110, 09_AWB45_005)';'NotChainSuccession';'01_HOOFD_110';'09_AWB45_005';1.000;0.124;0.050
'NotChainSuccession(01_HOOFD_110, 10_UOV_010)';'NotChainSuccession';'01_HOOFD_110';'10_UOV_010';1.000;0.078;0.031
'NotChainSuccession(01_HOOFD_110, 10_UOV_030)';'NotChainSuccession';'01_HOOFD_110';'10_UOV_030';1.000;0.078;0.031
'NotChainSuccession(01_HOOFD_110, 10_UOV_050_1)';'NotChainSuccession';'01_HOOFD_110';'10_UOV_050_1';1.000;0.076;0.030
'NotChainSuccession(01_HOOFD_110, 10_UOV_050_2)';'NotChainSuccession';'01_HOOFD_110';'10_UOV_050_2';1.000;0.078;0.031
'NotChainSuccession(01_HOOFD_110, 10_UOV_060)';'NotChainSuccession';'01_HOOFD_110';'10_UOV_060';1.000;0.074;0.029
'NotChainSuccession(01_HOOFD_110, 11_AH_II_010)';'NotChainSuccession';'01_HOOFD_110';'11_AH_II_010';1.000;0.398;0.236
'NotCoExistence(01_HOOFD_110, 13_CRD_010)';'NotCoExistence';'01_HOOFD_110';'13_CRD_010';1.000;0.398;0.164
'NotChainSuccession(01_HOOFD_110, 14_VRIJ_010)';'NotChainSuccession';'01_HOOFD_110';'14_VRIJ_010';0.990;0.150;0.060
'NotCoExistence(01_HOOFD_110, 16_LGSD_010)';'NotCoExistence';'01_HOOFD_110';'16_LGSD_010';1.000;0.315;0.125
'NotCoExistence(01_HOOFD_110, 16_LGSV_010)';'NotCoExistence';'01_HOOFD_110';'16_LGSV_010';1.000;0.353;0.141
'Absence(01_HOOFD_110_0)';'Absence';'01_HOOFD_110_0';;0.502;0.250;0.124
'AtMost2(01_HOOFD_110_0)';'AtMost2';'01_HOOFD_110_0';;1.000;0.498;0.248
'AlternateResponse(01_HOOFD_110_0, 01_BB_540)';'AlternateResponse';'01_HOOFD_110_0';'01_BB_540';0.543;0.270;0.163
'NotChainSuccession(01_HOOFD_110_0, 01_BB_540)';'NotChainSuccession';'01_HOOFD_110_0';'01_BB_540';1.000;0.498;0.300
'NotChainSuccession(01_HOOFD_110_0, 01_BB_630)';'NotChainSuccession';'01_HOOFD_110_0';'01_BB_630';1.000;0.072;0.036
'NotCoExistence(01_HOOFD_110_0, 01_BB_765)';'NotCoExistence';'01_HOOFD_110_0';'01_BB_765';1.000;0.057;0.028
'AlternateResponse(01_HOOFD_110_0, 01_BB_770)';'AlternateResponse';'01_HOOFD_110_0';'01_BB_770';0.583;0.290;0.124
'NotChainSuccession(01_HOOFD_110_0, 01_BB_770)';'NotChainSuccession';'01_HOOFD_110_0';'01_BB_770';1.000;0.427;0.213
'AlternateResponse(01_HOOFD_110_0, 01_BB_775)';'AlternateResponse';'01_HOOFD_110_0';'01_BB_775';0.575;0.286;0.091
'NotChainSuccession(01_HOOFD_110_0, 01_BB_775)';'NotChainSuccession';'01_HOOFD_110_0';'01_BB_775';1.000;0.318;0.158
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_010)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_010';1.000;0.498;0.497
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_010)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_010';1.000;0.498;0.497
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_011)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_011';1.000;0.498;0.341
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_011)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_011';0.998;0.497;0.341
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_015)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_015';1.000;0.498;0.497
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_015)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_015';1.000;0.498;0.497
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_020)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_020';1.000;0.498;0.496
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_020)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_020';1.000;0.498;0.496
'NotSuccession(01_HOOFD_110_0, 01_HOOFD_030_1)';'NotSuccession';'01_HOOFD_110_0';'01_HOOFD_030_1';1.000;0.119;0.059
'NotSuccession(01_HOOFD_110_0, 01_HOOFD_030_2)';'NotSuccession';'01_HOOFD_110_0';'01_HOOFD_030_2';1.000;0.117;0.058
'NotCoExistence(01_HOOFD_110_0, 01_HOOFD_040)';'NotCoExistence';'01_HOOFD_110_0';'01_HOOFD_040';1.000;0.309;0.154
'NotCoExistence(01_HOOFD_110_0, 01_HOOFD_050)';'NotCoExistence';'01_HOOFD_110_0';'01_HOOFD_050';1.000;0.418;0.208
'NotCoExistence(01_HOOFD_110_0, 01_HOOFD_060)';'NotCoExistence';'01_HOOFD_110_0';'01_HOOFD_060';1.000;0.301;0.150
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_061)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_061';0.916;0.456;0.225
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_061)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_061';0.996;0.492;0.245
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_065_0)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_065_0';1.000;0.498;0.255
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_065_0)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_065_0';1.000;0.498;0.255
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_065_1)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_065_1';0.964;0.480;0.456
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_065_1)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_065_1';0.986;0.490;0.467
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_065_2)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_065_2';0.859;0.427;0.383
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_065_2)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_065_2';0.996;0.496;0.444
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_090)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_090';1.000;0.239;0.119
'NotCoExistence(01_HOOFD_110_0, 01_HOOFD_100)';'NotCoExistence';'01_HOOFD_110_0';'01_HOOFD_100';1.000;0.173;0.086
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_101)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_101';1.000;0.296;0.147
'NotCoExistence(01_HOOFD_110_0, 01_HOOFD_110)';'NotCoExistence';'01_HOOFD_110_0';'01_HOOFD_110';1.000;0.398;0.198
'NotCoExistence(01_HOOFD_110_0, 01_HOOFD_110_2)';'NotCoExistence';'01_HOOFD_110_0';'01_HOOFD_110_2';1.000;0.051;0.026
'NotCoExistence(01_HOOFD_110_0, 01_HOOFD_120)';'NotCoExistence';'01_HOOFD_110_0';'01_HOOFD_120';1.000;0.386;0.192
'NotCoExistence(01_HOOFD_110_0, 01_HOOFD_130)';'NotCoExistence';'01_HOOFD_110_0';'01_HOOFD_130';1.000;0.204;0.102
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_180)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_180';0.998;0.497;0.459
'NotCoExistence(01_HOOFD_110_0, 01_HOOFD_190)';'NotCoExistence';'01_HOOFD_110_0';'01_HOOFD_190';1.000;0.128;0.064
'NotCoExistence(01_HOOFD_110_0, 01_HOOFD_190_1)';'NotCoExistence';'01_HOOFD_110_0';'01_HOOFD_190_1';1.000;0.070;0.035
'NotCoExistence(01_HOOFD_110_0, 01_HOOFD_190_2)';'NotCoExistence';'01_HOOFD_110_0';'01_HOOFD_190_2';1.000;0.066;0.033
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_193)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_193';1.000;0.075;0.037
'AlternateResponse(01_HOOFD_110_0, 01_HOOFD_195)';'AlternateResponse';'01_HOOFD_110_0';'01_HOOFD_195';0.850;0.423;0.301
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_195)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_195';1.000;0.498;0.354
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_196)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_196';1.000;0.274;0.136
'RespondedExistence(01_HOOFD_110_0, 01_HOOFD_200)';'RespondedExistence';'01_HOOFD_110_0';'01_HOOFD_200';0.850;0.423;0.355
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_200)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_200';1.000;0.498;0.418
'NotCoExistence(01_HOOFD_110_0, 01_HOOFD_205)';'NotCoExistence';'01_HOOFD_110_0';'01_HOOFD_205';1.000;0.128;0.064
'NotCoExistence(01_HOOFD_110_0, 01_HOOFD_250)';'NotCoExistence';'01_HOOFD_110_0';'01_HOOFD_250';1.000;0.361;0.180
'NotChainSuccession(01_HOOFD_110_0, 01_HOOFD_250_0)';'NotChainSuccession';'01_HOOFD_110_0';'01_HOOFD_250_0';1.000;0.096;0.048
