'Constraint';'Template';'Activation';'Target';'Support';'Confidence level';'Interest factor'
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_494a)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_494a';1.000;0.338;0.122
'AlternateResponse(01_HOOFD_090, 01_HOOFD_495)';'AlternateResponse';'01_HOOFD_090';'01_HOOFD_495';0.669;0.226;0.148
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_495)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_495';1.000;0.338;0.221
'RespondedExistence(01_HOOFD_090, 01_HOOFD_500)';'RespondedExistence';'01_HOOFD_090';'01_HOOFD_500';0.559;0.189;0.097
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_500)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_500';1.000;0.338;0.173
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_505)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_505';1.000;0.088;0.030
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_510_0)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_510_0';1.000;0.338;0.121
'AlternateResponse(01_HOOFD_090, 01_HOOFD_510_1)';'AlternateResponse';'01_HOOFD_090';'01_HOOFD_510_1';0.740;0.250;0.199
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_510_1)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_510_1';1.000;0.338;0.269
'RespondedExistence(01_HOOFD_090, 01_HOOFD_510_2)';'RespondedExistence';'01_HOOFD_090';'01_HOOFD_510_2';0.744;0.251;0.203
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_510_2)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_510_2';1.000;0.338;0.274
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_510_2a)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_510_2a';1.000;0.338;0.121
'AlternateResponse(01_HOOFD_090, 01_HOOFD_510_3)';'AlternateResponse';'01_HOOFD_090';'01_HOOFD_510_3';0.544;0.184;0.085
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_510_3)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_510_3';1.000;0.338;0.157
'RespondedExistence(01_HOOFD_090, 01_HOOFD_510_4)';'RespondedExistence';'01_HOOFD_090';'01_HOOFD_510_4';0.541;0.183;0.082
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_510_4)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_510_4';1.000;0.338;0.152
'AlternateResponse(01_HOOFD_090, 01_HOOFD_515)';'AlternateResponse';'01_HOOFD_090';'01_HOOFD_515';0.544;0.184;0.085
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_515)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_515';1.000;0.338;0.157
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_516)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_516';1.000;0.149;0.050
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_519)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_519';1.000;0.200;0.067
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_520)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_520';1.000;0.338;0.117
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_530)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_530';1.000;0.338;0.114
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_530b)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_530b';1.000;0.138;0.047
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_532_0)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_532_0';1.000;0.124;0.042
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_540)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_540';0.910;0.106;0.036
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_790)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_790';1.000;0.127;0.043
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_800)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_800';1.000;0.076;0.026
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_805)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_805';1.000;0.071;0.024
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_809)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_809';1.000;0.246;0.083
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_809c)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_809c';1.000;0.143;0.048
'AlternateResponse(01_HOOFD_090, 01_HOOFD_810)';'AlternateResponse';'01_HOOFD_090';'01_HOOFD_810';0.630;0.213;0.140
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_810)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_810';1.000;0.338;0.222
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_811)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_811';1.000;0.331;0.112
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_814)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_814';1.000;0.338;0.143
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_815)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_815';1.000;0.338;0.143
'AlternateResponse(01_HOOFD_090, 01_HOOFD_820)';'AlternateResponse';'01_HOOFD_090';'01_HOOFD_820';0.594;0.201;0.122
'NotChainSuccession(01_HOOFD_090, 01_HOOFD_820)';'NotChainSuccession';'01_HOOFD_090';'01_HOOFD_820';1.000;0.338;0.205
'RespondedExistence(01_HOOFD_090, 02_DRZ_010)';'RespondedExistence';'01_HOOFD_090';'02_DRZ_010';0.854;0.288;0.201
'NotChainSuccession(01_HOOFD_090, 02_DRZ_010)';'NotChainSuccession';'01_HOOFD_090';'02_DRZ_010';1.000;0.338;0.235
'NotChainSuccession(01_HOOFD_090, 03_GBH_005)';'NotChainSuccession';'01_HOOFD_090';'03_GBH_005';1.000;0.338;0.173
'RespondedExistence(01_HOOFD_090, 04_BPT_005)';'RespondedExistence';'01_HOOFD_090';'04_BPT_005';0.940;0.317;0.229
'NotChainSuccession(01_HOOFD_090, 04_BPT_005)';'NotChainSuccession';'01_HOOFD_090';'04_BPT_005';1.000;0.338;0.244
'NotChainSuccession(01_HOOFD_090, 04_BPT_010)';'NotChainSuccession';'01_HOOFD_090';'04_BPT_010';0.996;0.227;0.077
'RespondedExistence(01_HOOFD_090, 04_BPT_020)';'RespondedExistence';'01_HOOFD_090';'04_BPT_020';0.559;0.189;0.047
'NotChainSuccession(01_HOOFD_090, 04_BPT_020)';'NotChainSuccession';'01_HOOFD_090';'04_BPT_020';1.000;0.250;0.084
'NotChainSuccession(01_HOOFD_090, 04_BPT_021)';'NotChainSuccession';'01_HOOFD_090';'04_BPT_021';0.985;0.149;0.050
'NotChainSuccession(01_HOOFD_090, 04_BPT_029)';'NotChainSuccession';'01_HOOFD_090';'04_BPT_029';0.975;0.148;0.050
'RespondedExistence(01_HOOFD_090, 04_BPT_030)';'RespondedExistence';'01_HOOFD_090';'04_BPT_030';0.516;0.174;0.041
'NotChainSuccession(01_HOOFD_090, 04_BPT_030)';'NotChainSuccession';'01_HOOFD_090';'04_BPT_030';1.000;0.234;0.079
'NotChainSuccession(01_HOOFD_090, 05_EIND_010)';'NotChainSuccession';'01_HOOFD_090';'05_EIND_010';0.998;0.337;0.215
'NotChainSuccession(01_HOOFD_090, 06_VD_010)';'NotChainSuccession';'01_HOOFD_090';'06_VD_010';0.964;0.323;0.109
'NotChainSuccession(01_HOOFD_090, 06_VD_020)';'NotChainSuccession';'01_HOOFD_090';'06_VD_020';1.000;0.091;0.031
'NotChainSuccession(01_HOOFD_090, 06_VD_030_1)';'NotChainSuccession';'01_HOOFD_090';'06_VD_030_1';1.000;0.091;0.031
'NotChainSuccession(01_HOOFD_090, 06_VD_030_2)';'NotChainSuccession';'01_HOOFD_090';'06_VD_030_2';1.000;0.089;0.030
'NotChainSuccession(01_HOOFD_090, 07_OPS_010)';'NotChainSuccession';'01_HOOFD_090';'07_OPS_010';0.973;0.105;0.036
'RespondedExistence(01_HOOFD_090, 08_AWB45_005)';'RespondedExistence';'01_HOOFD_090';'08_AWB45_005';0.730;0.246;0.137
'NotChainSuccession(01_HOOFD_090, 08_AWB45_005)';'NotChainSuccession';'01_HOOFD_090';'08_AWB45_005';1.000;0.338;0.187
'NotChainSuccession(01_HOOFD_090, 08_AWB45_010)';'NotChainSuccession';'01_HOOFD_090';'08_AWB45_010';1.000;0.209;0.071
'NotChainSuccession(01_HOOFD_090, 08_AWB45_020_0)';'NotChainSuccession';'01_HOOFD_090';'08_AWB45_020_0';1.000;0.073;0.025
'NotChainSuccession(01_HOOFD_090, 08_AWB45_020_1)';'NotChainSuccession';'01_HOOFD_090';'08_AWB45_020_1';1.000;0.206;0.069
'NotChainSuccession(01_HOOFD_090, 08_AWB45_020_2)';'NotChainSuccession';'01_HOOFD_090';'08_AWB45_020_2';1.000;0.204;0.069
'NotChainSuccession(01_HOOFD_090, 08_AWB45_025)';'NotChainSuccession';'01_HOOFD_090';'08_AWB45_025';1.000;0.120;0.041
'NotChainSuccession(01_HOOFD_090, 08_AWB45_030)';'NotChainSuccession';'01_HOOFD_090';'08_AWB45_030';1.000;0.189;0.064
'NotChainSuccession(01_HOOFD_090, 08_AWB45_040)';'NotChainSuccession';'01_HOOFD_090';'08_AWB45_040';1.000;0.160;0.054
'NotChainSuccession(01_HOOFD_090, 08_AWB45_045)';'NotChainSuccession';'01_HOOFD_090';'08_AWB45_045';1.000;0.089;0.030
'NotChainSuccession(01_HOOFD_090, 08_AWB45_051_0)';'NotChainSuccession';'01_HOOFD_090';'08_AWB45_051_0';1.000;0.079;0.027
'RespondedExistence(01_HOOFD_090, 09_AH_I_010)';'RespondedExistence';'01_HOOFD_090';'09_AH_I_010';0.786;0.266;0.223
'NotChainSuccession(01_HOOFD_090, 09_AH_I_010)';'NotChainSuccession';'01_HOOFD_090';'09_AH_I_010';1.000;0.338;0.283
'NotChainSuccession(01_HOOFD_090, 09_AWB45_005)';'NotChainSuccession';'01_HOOFD_090';'09_AWB45_005';1.000;0.109;0.037
'NotChainSuccession(01_HOOFD_090, 10_UOV_010)';'NotChainSuccession';'01_HOOFD_090';'10_UOV_010';1.000;0.163;0.055
'NotChainSuccession(01_HOOFD_090, 10_UOV_030)';'NotChainSuccession';'01_HOOFD_090';'10_UOV_030';1.000;0.153;0.052
'NotChainSuccession(01_HOOFD_090, 10_UOV_035)';'NotChainSuccession';'01_HOOFD_090';'10_UOV_035';1.000;0.072;0.024
'NotChainSuccession(01_HOOFD_090, 10_UOV_039)';'NotChainSuccession';'01_HOOFD_090';'10_UOV_039';1.000;0.064;0.022
'NotChainSuccession(01_HOOFD_090, 10_UOV_040)';'NotChainSuccession';'01_HOOFD_090';'10_UOV_040';1.000;0.085;0.029
'NotChainSuccession(01_HOOFD_090, 10_UOV_045)';'NotChainSuccession';'01_HOOFD_090';'10_UOV_045';1.000;0.093;0.031
'NotChainSuccession(01_HOOFD_090, 10_UOV_050_1)';'NotChainSuccession';'01_HOOFD_090';'10_UOV_050_1';1.000;0.154;0.052
'NotChainSuccession(01_HOOFD_090, 10_UOV_050_2)';'NotChainSuccession';'01_HOOFD_090';'10_UOV_050_2';1.000;0.161;0.054
'NotChainSuccession(01_HOOFD_090, 10_UOV_050_3)';'NotChainSuccession';'01_HOOFD_090';'10_UOV_050_3';1.000;0.069;0.023
'NotChainSuccession(01_HOOFD_090, 10_UOV_060)';'NotChainSuccession';'01_HOOFD_090';'10_UOV_060';1.000;0.161;0.054
'NotChainSuccession(01_HOOFD_090, 10_UOV_180)';'NotChainSuccession';'01_HOOFD_090';'10_UOV_180';1.000;0.076;0.026
'NotChainSuccession(01_HOOFD_090, 10_UOV_210)';'NotChainSuccession';'01_HOOFD_090';'10_UOV_210';1.000;0.060;0.020
'RespondedExistence(01_HOOFD_090, 11_AH_II_010)';'RespondedExistence';'01_HOOFD_090';'11_AH_II_010';0.698;0.236;0.143
'NotChainSuccession(01_HOOFD_090, 11_AH_II_010)';'NotChainSuccession';'01_HOOFD_090';'11_AH_II_010';1.000;0.338;0.205
'NotChainSuccession(01_HOOFD_090, 13_CRD_010)';'NotChainSuccession';'01_HOOFD_090';'13_CRD_010';1.000;0.338;0.119
'NotChainSuccession(01_HOOFD_090, 14_VRIJ_010)';'NotChainSuccession';'01_HOOFD_090';'14_VRIJ_010';1.000;0.109;0.037
'NotChainSuccession(01_HOOFD_090, 15_NGV_010)';'NotChainSuccession';'01_HOOFD_090';'15_NGV_010';1.000;0.070;0.024
'NotChainSuccession(01_HOOFD_090, 16_LGSD_010)';'NotChainSuccession';'01_HOOFD_090';'16_LGSD_010';1.000;0.219;0.074
'NotChainSuccession(01_HOOFD_090, 16_LGSV_010)';'NotChainSuccession';'01_HOOFD_090';'16_LGSV_010';0.996;0.291;0.098
'AlternatePrecedence(01_HOOFD_010, 01_HOOFD_099)';'AlternatePrecedence';'01_HOOFD_099';'01_HOOFD_010';1.000;0.998;0.084
'AlternatePrecedence(01_HOOFD_011, 01_HOOFD_099)';'AlternatePrecedence';'01_HOOFD_099';'01_HOOFD_011';1.000;0.709;0.060
'AlternatePrecedence(01_HOOFD_015, 01_HOOFD_099)';'AlternatePrecedence';'01_HOOFD_099';'01_HOOFD_015';1.000;0.996;0.084
'AlternatePrecedence(01_HOOFD_020, 01_HOOFD_099)';'AlternatePrecedence';'01_HOOFD_099';'01_HOOFD_020';1.000;0.995;0.084
'AlternatePrecedence(01_HOOFD_030_1, 01_HOOFD_099)';'AlternatePrecedence';'01_HOOFD_099';'01_HOOFD_030_1';1.000;0.946;0.080
'AlternatePrecedence(01_HOOFD_030_2, 01_HOOFD_099)';'AlternatePrecedence';'01_HOOFD_099';'01_HOOFD_030_2';1.000;0.939;0.079
'AlternatePrecedence(01_HOOFD_061, 01_HOOFD_099)';'AlternatePrecedence';'01_HOOFD_099';'01_HOOFD_061';0.657;0.265;0.022
'AlternatePrecedence(01_HOOFD_065_1, 01_HOOFD_099)';'AlternatePrecedence';'01_HOOFD_099';'01_HOOFD_065_1';1.000;0.554;0.047
'AlternatePrecedence(01_HOOFD_065_2, 01_HOOFD_099)';'AlternatePrecedence';'01_HOOFD_099';'01_HOOFD_065_2';1.000;0.553;0.047
'AlternateResponse(01_HOOFD_099, 01_BB_540)';'AlternateResponse';'01_HOOFD_099';'01_BB_540';0.786;0.066;0.041
'NotChainSuccession(01_HOOFD_099, 01_BB_540)';'NotChainSuccession';'01_HOOFD_099';'01_BB_540';1.000;0.084;0.052
'AlternateResponse(01_HOOFD_099, 01_BB_770)';'AlternateResponse';'01_HOOFD_099';'01_BB_770';0.943;0.079;0.059
'NotChainSuccession(01_HOOFD_099, 01_BB_770)';'NotChainSuccession';'01_HOOFD_099';'01_BB_770';1.000;0.084;0.062
'AlternateResponse(01_HOOFD_099, 01_BB_775)';'AlternateResponse';'01_HOOFD_099';'01_BB_775';0.943;0.079;0.033
'NotChainSuccession(01_HOOFD_099, 01_BB_775)';'NotChainSuccession';'01_HOOFD_099';'01_BB_775';1.000;0.084;0.035
'NotSuccession(01_HOOFD_099, 01_HOOFD_010)';'NotSuccession';'01_HOOFD_099';'01_HOOFD_010';1.000;0.084;0.084
'NotSuccession(01_HOOFD_099, 01_HOOFD_011)';'NotSuccession';'01_HOOFD_099';'01_HOOFD_011';1.000;0.084;0.060
'NotSuccession(01_HOOFD_099, 01_HOOFD_015)';'NotSuccession';'01_HOOFD_099';'01_HOOFD_015';1.000;0.084;0.084
'NotSuccession(01_HOOFD_099, 01_HOOFD_020)';'NotSuccession';'01_HOOFD_099';'01_HOOFD_020';1.000;0.084;0.084
'NotSuccession(01_HOOFD_099, 01_HOOFD_030_1)';'NotSuccession';'01_HOOFD_099';'01_HOOFD_030_1';1.000;0.084;0.080
'NotSuccession(01_HOOFD_099, 01_HOOFD_030_2)';'NotSuccession';'01_HOOFD_099';'01_HOOFD_030_2';1.000;0.084;0.079
'NotCoExistence(01_HOOFD_099, 01_HOOFD_040)';'NotCoExistence';'01_HOOFD_099';'01_HOOFD_040';1.000;0.084;0.024
'NotCoExistence(01_HOOFD_099, 01_HOOFD_050)';'NotCoExistence';'01_HOOFD_099';'01_HOOFD_050';1.000;0.084;0.036
'NotCoExistence(01_HOOFD_099, 01_HOOFD_060)';'NotCoExistence';'01_HOOFD_099';'01_HOOFD_060';1.000;0.084;0.024
'NotSuccession(01_HOOFD_099, 01_HOOFD_061)';'NotSuccession';'01_HOOFD_099';'01_HOOFD_061';1.000;0.084;0.034
'NotCoExistence(01_HOOFD_099, 01_HOOFD_065_0)';'NotCoExistence';'01_HOOFD_099';'01_HOOFD_065_0';1.000;0.084;0.037
'NotSuccession(01_HOOFD_099, 01_HOOFD_065_1)';'NotSuccession';'01_HOOFD_099';'01_HOOFD_065_1';1.000;0.084;0.047
'NotSuccession(01_HOOFD_099, 01_HOOFD_065_2)';'NotSuccession';'01_HOOFD_099';'01_HOOFD_065_2';1.000;0.084;0.047
'NotSuccession(01_HOOFD_099, 01_HOOFD_090)';'NotSuccession';'01_HOOFD_099';'01_HOOFD_090';1.000;0.084;0.028
'NotCoExistence(01_HOOFD_099, 01_HOOFD_110)';'NotCoExistence';'01_HOOFD_099';'01_HOOFD_110';1.000;0.084;0.032
'NotCoExistence(01_HOOFD_099, 01_HOOFD_110_0)';'NotCoExistence';'01_HOOFD_099';'01_HOOFD_110_0';1.000;0.084;0.035
'RespondedExistence(01_HOOFD_099, 01_HOOFD_110_1)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_110_1';1.000;0.084;0.028
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_110_1)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_110_1';0.854;0.072;0.023
'RespondedExistence(01_HOOFD_099, 01_HOOFD_110_2)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_110_2';1.000;0.084;0.028
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_110_2)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_110_2';0.966;0.081;0.027
'NotCoExistence(01_HOOFD_099, 01_HOOFD_120)';'NotCoExistence';'01_HOOFD_099';'01_HOOFD_120';1.000;0.084;0.031
'NotSuccession(01_HOOFD_099, 01_HOOFD_130)';'NotSuccession';'01_HOOFD_099';'01_HOOFD_130';1.000;0.084;0.025
'RespondedExistence(01_HOOFD_099, 01_HOOFD_180)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_180';1.000;0.084;0.077
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_180)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_180';0.975;0.082;0.075
'RespondedExistence(01_HOOFD_099, 01_HOOFD_195)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_195';1.000;0.084;0.061
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_195)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_195';1.000;0.084;0.061
'RespondedExistence(01_HOOFD_099, 01_HOOFD_196)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_196';1.000;0.084;0.024
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_196)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_196';1.000;0.084;0.024
'RespondedExistence(01_HOOFD_099, 01_HOOFD_200)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_200';1.000;0.084;0.072
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_200)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_200';1.000;0.084;0.072
'NotCoExistence(01_HOOFD_099, 01_HOOFD_250)';'NotCoExistence';'01_HOOFD_099';'01_HOOFD_250';1.000;0.084;0.027
'RespondedExistence(01_HOOFD_099, 01_HOOFD_250_1)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_250_1';1.000;0.084;0.041
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_250_1)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_250_1';1.000;0.084;0.041
'RespondedExistence(01_HOOFD_099, 01_HOOFD_250_2)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_250_2';1.000;0.084;0.041
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_250_2)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_250_2';0.983;0.083;0.041
'NotCoExistence(01_HOOFD_099, 01_HOOFD_260)';'NotCoExistence';'01_HOOFD_099';'01_HOOFD_260';1.000;0.084;0.027
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_270)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_270';1.000;0.084;0.021
'RespondedExistence(01_HOOFD_099, 01_HOOFD_330)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_330';1.000;0.084;0.064
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_330)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_330';0.989;0.083;0.063
'RespondedExistence(01_HOOFD_099, 01_HOOFD_370)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_370';1.000;0.084;0.059
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_370)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_370';1.000;0.084;0.059
'RespondedExistence(01_HOOFD_099, 01_HOOFD_375)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_375';1.000;0.084;0.071
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_375)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_375';1.000;0.084;0.071
'RespondedExistence(01_HOOFD_099, 01_HOOFD_380)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_380';1.000;0.084;0.071
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_380)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_380';1.000;0.084;0.071
'RespondedExistence(01_HOOFD_099, 01_HOOFD_430)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_430';0.843;0.071;0.049
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_430)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_430';1.000;0.084;0.058
'RespondedExistence(01_HOOFD_099, 01_HOOFD_480)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_480';0.843;0.071;0.049
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_480)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_480';1.000;0.084;0.058
'RespondedExistence(01_HOOFD_099, 01_HOOFD_490_1)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_490_1';1.000;0.084;0.069
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_490_1)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_490_1';1.000;0.084;0.069
'NotCoExistence(01_HOOFD_099, 01_HOOFD_490_1a)';'NotCoExistence';'01_HOOFD_099';'01_HOOFD_490_1a';1.000;0.084;0.031
'RespondedExistence(01_HOOFD_099, 01_HOOFD_490_2)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_490_2';1.000;0.084;0.066
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_490_2)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_490_2';1.000;0.084;0.066
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_490_3)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_490_3';1.000;0.084;0.022
'RespondedExistence(01_HOOFD_099, 01_HOOFD_490_4)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_490_4';1.000;0.084;0.043
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_490_4)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_490_4';0.988;0.083;0.043
'RespondedExistence(01_HOOFD_099, 01_HOOFD_490_5)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_490_5';0.971;0.082;0.037
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_490_5)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_490_5';1.000;0.084;0.039
'NotCoExistence(01_HOOFD_099, 01_HOOFD_490_5a)';'NotCoExistence';'01_HOOFD_099';'01_HOOFD_490_5a';1.000;0.084;0.030
'RespondedExistence(01_HOOFD_099, 01_HOOFD_491)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_491';0.971;0.082;0.046
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_491)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_491';1.000;0.084;0.047
'NotCoExistence(01_HOOFD_099, 01_HOOFD_494a)';'NotCoExistence';'01_HOOFD_099';'01_HOOFD_494a';1.000;0.084;0.030
'RespondedExistence(01_HOOFD_099, 01_HOOFD_495)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_495';1.000;0.084;0.055
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_495)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_495';1.000;0.084;0.055
'RespondedExistence(01_HOOFD_099, 01_HOOFD_500)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_500';1.000;0.084;0.043
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_500)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_500';0.996;0.084;0.043
'NotCoExistence(01_HOOFD_099, 01_HOOFD_510_0)';'NotCoExistence';'01_HOOFD_099';'01_HOOFD_510_0';1.000;0.084;0.030
'RespondedExistence(01_HOOFD_099, 01_HOOFD_510_1)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_510_1';1.000;0.084;0.067
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_510_1)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_510_1';1.000;0.084;0.067
'RespondedExistence(01_HOOFD_099, 01_HOOFD_510_2)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_510_2';1.000;0.084;0.068
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_510_2)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_510_2';1.000;0.084;0.068
'NotCoExistence(01_HOOFD_099, 01_HOOFD_510_2a)';'NotCoExistence';'01_HOOFD_099';'01_HOOFD_510_2a';1.000;0.084;0.030
'AlternateResponse(01_HOOFD_099, 01_HOOFD_510_3)';'AlternateResponse';'01_HOOFD_099';'01_HOOFD_510_3';1.000;0.084;0.039
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_510_3)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_510_3';0.996;0.084;0.039
'RespondedExistence(01_HOOFD_099, 01_HOOFD_510_4)';'RespondedExistence';'01_HOOFD_099';'01_HOOFD_510_4';1.000;0.084;0.038
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_510_4)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_510_4';1.000;0.084;0.038
'AlternateResponse(01_HOOFD_099, 01_HOOFD_515)';'AlternateResponse';'01_HOOFD_099';'01_HOOFD_515';1.000;0.084;0.039
'NotChainSuccession(01_HOOFD_099, 01_HOOFD_515)';'NotChainSuccession';'01_HOOFD_099';'01_HOOFD_515';1.000;0.084;0.039
'NotCoExistence(01_HOOFD_099, 01_HOOFD_520)';'NotCoExistence';'01_HOOFD_099';'01_HOOFD_520';1.000;0.084;0.029
'NotCoExistence(01_HOOFD_099, 01_HOOFD_530)';'NotCoExistence';'01_HOOFD_099';'01_HOOFD_530';1.000;0.084;0.029
'NotCoExistence(01_HOOFD_099, 01_HOOFD_809)';'NotCoExistence';'01_HOOFD_099';'01_HOOFD_809';1.000;0.084;0.021
