'Constraint';'Template';'Activation';'Target';'Support';'Confidence level';'Interest factor'
'RespondedExistence(01_HOOFD_110_2, 01_HOOFD_490_5)';'RespondedExistence';'01_HOOFD_110_2';'01_HOOFD_490_5';0.618;0.103;0.037
'NotChainSuccession(01_HOOFD_110_2, 01_HOOFD_490_5)';'NotChainSuccession';'01_HOOFD_110_2';'01_HOOFD_490_5';1.000;0.166;0.060
'NotChainSuccession(01_HOOFD_110_2, 01_HOOFD_490_5a)';'NotChainSuccession';'01_HOOFD_110_2';'01_HOOFD_490_5a';1.000;0.166;0.049
'RespondedExistence(01_HOOFD_110_2, 01_HOOFD_491)';'RespondedExistence';'01_HOOFD_110_2';'01_HOOFD_491';0.618;0.103;0.047
'NotChainSuccession(01_HOOFD_110_2, 01_HOOFD_491)';'NotChainSuccession';'01_HOOFD_110_2';'01_HOOFD_491';0.997;0.166;0.076
'NotChainSuccession(01_HOOFD_110_2, 01_HOOFD_494a)';'NotChainSuccession';'01_HOOFD_110_2';'01_HOOFD_494a';1.000;0.166;0.049
'RespondedExistence(01_HOOFD_110_2, 01_HOOFD_495)';'RespondedExistence';'01_HOOFD_110_2';'01_HOOFD_495';0.844;0.140;0.086
'NotChainSuccession(01_HOOFD_110_2, 01_HOOFD_495)';'NotChainSuccession';'01_HOOFD_110_2';'01_HOOFD_495';1.000;0.166;0.102
'RespondedExistence(01_HOOFD_110_2, 01_HOOFD_500)';'RespondedExistence';'01_HOOFD_110_2';'01_HOOFD_500';0.744;0.123;0.058
'NotChainSuccession(01_HOOFD_110_2, 01_HOOFD_500)';'NotChainSuccession';'01_HOOFD_110_2';'01_HOOFD_500';0.997;0.166;0.077
'NotChainSuccession(01_HOOFD_110_2, 01_HOOFD_510_0)';'NotChainSuccession';'01_HOOFD_110_2';'01_HOOFD_510_0';1.000;0.166;0.055
'RespondedExistence(01_HOOFD_110_2, 01_HOOFD_510_1)';'RespondedExistence';'01_HOOFD_110_2';'01_HOOFD_510_1';0.849;0.141;0.105
'NotChainSuccession(01_HOOFD_110_2, 01_HOOFD_510_1)';'NotChainSuccession';'01_HOOFD_110_2';'01_HOOFD_510_1';1.000;0.166;0.124
'RespondedExistence(01_HOOFD_110_2, 01_HOOFD_510_2)';'RespondedExistence';'01_HOOFD_110_2';'01_HOOFD_510_2';0.844;0.140;0.105
'NotChainSuccession(01_HOOFD_110_2, 01_HOOFD_510_2)';'NotChainSuccession';'01_HOOFD_110_2';'01_HOOFD_510_2';1.000;0.166;0.124
'NotChainSuccession(01_HOOFD_110_2, 01_HOOFD_510_2a)';'NotChainSuccession';'01_HOOFD_110_2';'01_HOOFD_510_2a';1.000;0.166;0.054
'RespondedExistence(01_HOOFD_110_2, 01_HOOFD_510_3)';'RespondedExistence';'01_HOOFD_110_2';'01_HOOFD_510_3';0.724;0.120;0.049
'NotChainSuccession(01_HOOFD_110_2, 01_HOOFD_510_3)';'NotChainSuccession';'01_HOOFD_110_2';'01_HOOFD_510_3';1.000;0.166;0.068
'RespondedExistence(01_HOOFD_110_2, 01_HOOFD_510_4)';'RespondedExistence';'01_HOOFD_110_2';'01_HOOFD_510_4';0.719;0.119;0.048
'NotChainSuccession(01_HOOFD_110_2, 01_HOOFD_510_4)';'NotChainSuccession';'01_HOOFD_110_2';'01_HOOFD_510_4';1.000;0.166;0.067
'RespondedExistence(01_HOOFD_110_2, 01_HOOFD_515)';'RespondedExistence';'01_HOOFD_110_2';'01_HOOFD_515';0.724;0.120;0.049
'NotChainSuccession(01_HOOFD_110_2, 01_HOOFD_515)';'NotChainSuccession';'01_HOOFD_110_2';'01_HOOFD_515';1.000;0.166;0.068
'NotChainSuccession(01_HOOFD_110_2, 01_HOOFD_519)';'NotChainSuccession';'01_HOOFD_110_2';'01_HOOFD_519';1.000;0.166;0.031
'NotChainSuccession(01_HOOFD_110_2, 01_HOOFD_520)';'NotChainSuccession';'01_HOOFD_110_2';'01_HOOFD_520';1.000;0.166;0.057
'NotChainSuccession(01_HOOFD_110_2, 01_HOOFD_530)';'NotChainSuccession';'01_HOOFD_110_2';'01_HOOFD_530';1.000;0.166;0.055
'NotSuccession(01_HOOFD_110_2, 02_DRZ_010)';'NotSuccession';'01_HOOFD_110_2';'02_DRZ_010';1.000;0.166;0.109
'NotChainSuccession(01_HOOFD_110_2, 03_GBH_005)';'NotChainSuccession';'01_HOOFD_110_2';'03_GBH_005';1.000;0.141;0.023
'NotSuccession(01_HOOFD_110_2, 04_BPT_005)';'NotSuccession';'01_HOOFD_110_2';'04_BPT_005';1.000;0.166;0.111
'NotChainSuccession(01_HOOFD_110_2, 05_EIND_010)';'NotChainSuccession';'01_HOOFD_110_2';'05_EIND_010';1.000;0.166;0.067
'NotChainSuccession(01_HOOFD_110_2, 06_VD_010)';'NotChainSuccession';'01_HOOFD_110_2';'06_VD_010';1.000;0.166;0.055
'RespondedExistence(01_HOOFD_110_2, 08_AWB45_005)';'RespondedExistence';'01_HOOFD_110_2';'08_AWB45_005';0.960;0.159;0.080
'NotChainSuccession(01_HOOFD_110_2, 08_AWB45_005)';'NotChainSuccession';'01_HOOFD_110_2';'08_AWB45_005';0.998;0.166;0.084
'NotChainSuccession(01_HOOFD_110_2, 08_AWB45_010)';'NotChainSuccession';'01_HOOFD_110_2';'08_AWB45_010';0.996;0.165;0.042
'NotChainSuccession(01_HOOFD_110_2, 08_AWB45_020_1)';'NotChainSuccession';'01_HOOFD_110_2';'08_AWB45_020_1';0.984;0.163;0.040
'NotChainSuccession(01_HOOFD_110_2, 08_AWB45_020_2)';'NotChainSuccession';'01_HOOFD_110_2';'08_AWB45_020_2';0.988;0.164;0.039
'NotChainSuccession(01_HOOFD_110_2, 08_AWB45_025)';'NotChainSuccession';'01_HOOFD_110_2';'08_AWB45_025';0.979;0.148;0.025
'NotChainSuccession(01_HOOFD_110_2, 08_AWB45_030)';'NotChainSuccession';'01_HOOFD_110_2';'08_AWB45_030';1.000;0.166;0.039
'NotChainSuccession(01_HOOFD_110_2, 08_AWB45_040)';'NotChainSuccession';'01_HOOFD_110_2';'08_AWB45_040';1.000;0.166;0.034
'NotChainSuccession(01_HOOFD_110_2, 08_AWB45_045)';'NotChainSuccession';'01_HOOFD_110_2';'08_AWB45_045';1.000;0.124;0.021
'RespondedExistence(01_HOOFD_110_2, 09_AH_I_010)';'RespondedExistence';'01_HOOFD_110_2';'09_AH_I_010';0.874;0.145;0.112
'NotChainSuccession(01_HOOFD_110_2, 09_AH_I_010)';'NotChainSuccession';'01_HOOFD_110_2';'09_AH_I_010';1.000;0.166;0.129
'RespondedExistence(01_HOOFD_110_2, 11_AH_II_010)';'RespondedExistence';'01_HOOFD_110_2';'11_AH_II_010';0.844;0.140;0.077
'NotChainSuccession(01_HOOFD_110_2, 11_AH_II_010)';'NotChainSuccession';'01_HOOFD_110_2';'11_AH_II_010';1.000;0.166;0.091
'NotChainSuccession(01_HOOFD_110_2, 13_CRD_010)';'NotChainSuccession';'01_HOOFD_110_2';'13_CRD_010';1.000;0.166;0.052
'NotChainSuccession(01_HOOFD_110_2, 14_VRIJ_010)';'NotChainSuccession';'01_HOOFD_110_2';'14_VRIJ_010';1.000;0.123;0.020
'AlternatePrecedence(02_DRZ_010, 01_HOOFD_110_2)';'AlternatePrecedence';'01_HOOFD_110_2';'02_DRZ_010';0.965;0.632;0.105
'AlternatePrecedence(04_BPT_005, 01_HOOFD_110_2)';'AlternatePrecedence';'01_HOOFD_110_2';'04_BPT_005';0.980;0.655;0.109
'Absence(01_HOOFD_120)';'Absence';'01_HOOFD_120';;0.633;0.232;0.085
'AtMost3(01_HOOFD_120)';'AtMost3';'01_HOOFD_120';;1.000;0.367;0.135
'Precedence(01_HOOFD_010, 01_HOOFD_120)';'Precedence';'01_HOOFD_120';'01_HOOFD_010';1.000;1.000;0.367
'Precedence(01_HOOFD_020, 01_HOOFD_120)';'Precedence';'01_HOOFD_120';'01_HOOFD_020';1.000;0.996;0.365
'Precedence(01_HOOFD_030_2, 01_HOOFD_120)';'Precedence';'01_HOOFD_120';'01_HOOFD_030_2';0.939;0.825;0.303
'Precedence(01_HOOFD_040, 01_HOOFD_120)';'Precedence';'01_HOOFD_120';'01_HOOFD_040';0.781;0.256;0.094
'Precedence(01_HOOFD_060, 01_HOOFD_120)';'Precedence';'01_HOOFD_120';'01_HOOFD_060';0.781;0.248;0.091
'NotChainSuccession(01_HOOFD_120, 01_BB_540)';'NotChainSuccession';'01_HOOFD_120';'01_BB_540';1.000;0.113;0.041
'NotChainSuccession(01_HOOFD_120, 01_BB_770)';'NotChainSuccession';'01_HOOFD_120';'01_BB_770';1.000;0.131;0.048
'NotCoExistence(01_HOOFD_120, 01_BB_775)';'NotCoExistence';'01_HOOFD_120';'01_BB_775';1.000;0.088;0.032
'NotSuccession(01_HOOFD_120, 01_HOOFD_010)';'NotSuccession';'01_HOOFD_120';'01_HOOFD_010';1.000;0.367;0.367
'NotSuccession(01_HOOFD_120, 01_HOOFD_011)';'NotSuccession';'01_HOOFD_120';'01_HOOFD_011';1.000;0.367;0.243
'RespondedExistence(01_HOOFD_120, 01_HOOFD_015)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_015';1.000;0.367;0.367
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_015)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_015';1.000;0.367;0.367
'NotSuccession(01_HOOFD_120, 01_HOOFD_020)';'NotSuccession';'01_HOOFD_120';'01_HOOFD_020';1.000;0.367;0.365
'RespondedExistence(01_HOOFD_120, 01_HOOFD_030_1)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_030_1';0.939;0.345;0.319
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_030_1)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_030_1';0.998;0.366;0.339
'NotSuccession(01_HOOFD_120, 01_HOOFD_030_2)';'NotSuccession';'01_HOOFD_120';'01_HOOFD_030_2';1.000;0.367;0.322
'NotSuccession(01_HOOFD_120, 01_HOOFD_040)';'NotSuccession';'01_HOOFD_120';'01_HOOFD_040';1.000;0.328;0.120
'RespondedExistence(01_HOOFD_120, 01_HOOFD_050)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_050';0.892;0.327;0.128
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_050)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_050';0.980;0.359;0.141
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_055)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_055';0.994;0.140;0.051
'NotSuccession(01_HOOFD_120, 01_HOOFD_060)';'NotSuccession';'01_HOOFD_120';'01_HOOFD_060';1.000;0.318;0.117
'NotCoExistence(01_HOOFD_120, 01_HOOFD_061)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_061';1.000;0.367;0.182
'NotCoExistence(01_HOOFD_120, 01_HOOFD_065_0)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_065_0';1.000;0.367;0.154
'RespondedExistence(01_HOOFD_120, 01_HOOFD_065_1)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_065_1';1.000;0.367;0.199
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_065_1)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_065_1';0.995;0.365;0.198
'RespondedExistence(01_HOOFD_120, 01_HOOFD_065_2)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_065_2';1.000;0.367;0.199
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_065_2)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_065_2';1.000;0.367;0.199
'NotSuccession(01_HOOFD_120, 01_HOOFD_090)';'NotSuccession';'01_HOOFD_120';'01_HOOFD_090';1.000;0.212;0.078
'NotCoExistence(01_HOOFD_120, 01_HOOFD_099)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_099';1.000;0.083;0.030
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_100)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_100';0.980;0.164;0.060
'NotCoExistence(01_HOOFD_120, 01_HOOFD_100_0)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_100_0';1.000;0.335;0.123
'RespondedExistence(01_HOOFD_120, 01_HOOFD_101)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_101';0.524;0.192;0.135
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_101)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_101';1.000;0.367;0.258
'RespondedExistence(01_HOOFD_120, 01_HOOFD_110)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_110';0.996;0.366;0.142
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_110)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_110';0.969;0.356;0.139
'NotCoExistence(01_HOOFD_120, 01_HOOFD_110_0)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_110_0';1.000;0.367;0.142
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_110_1)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_110_1';1.000;0.143;0.052
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_110_2)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_110_2';1.000;0.166;0.061
'RespondedExistence(01_HOOFD_120, 01_HOOFD_130)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_130';0.512;0.188;0.035
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_130)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_130';0.816;0.153;0.056
'RespondedExistence(01_HOOFD_120, 01_HOOFD_180)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_180';0.994;0.365;0.316
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_180)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_180';0.564;0.207;0.179
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_190)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_190';0.991;0.111;0.041
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_190_1)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_190_1';1.000;0.101;0.037
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_190_2)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_190_2';1.000;0.102;0.037
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_193)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_193';1.000;0.102;0.037
'RespondedExistence(01_HOOFD_120, 01_HOOFD_195)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_195';0.575;0.211;0.139
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_195)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_195';0.998;0.366;0.241
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_196)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_196';1.000;0.268;0.098
'RespondedExistence(01_HOOFD_120, 01_HOOFD_200)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_200';0.939;0.345;0.269
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_200)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_200';1.000;0.367;0.286
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_205)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_205';1.000;0.124;0.046
'RespondedExistence(01_HOOFD_120, 01_HOOFD_250)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_250';0.896;0.329;0.107
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_250)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_250';1.000;0.325;0.119
'NotCoExistence(01_HOOFD_120, 01_HOOFD_250_0)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_250_0';1.000;0.108;0.040
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_250_1)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_250_1';1.000;0.367;0.135
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_250_2)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_250_2';1.000;0.367;0.135
'RespondedExistence(01_HOOFD_120, 01_HOOFD_260)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_260';0.892;0.327;0.106
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_260)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_260';0.998;0.323;0.118
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_270)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_270';1.000;0.165;0.061
'RespondedExistence(01_HOOFD_120, 01_HOOFD_330)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_330';0.740;0.272;0.190
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_330)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_330';1.000;0.367;0.257
'RespondedExistence(01_HOOFD_120, 01_HOOFD_370)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_370';0.917;0.337;0.224
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_370)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_370';0.997;0.366;0.244
'RespondedExistence(01_HOOFD_120, 01_HOOFD_375)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_375';0.917;0.337;0.261
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_375)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_375';1.000;0.367;0.284
'RespondedExistence(01_HOOFD_120, 01_HOOFD_380)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_380';0.913;0.335;0.259
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_380)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_380';1.000;0.367;0.284
'RespondedExistence(01_HOOFD_120, 01_HOOFD_430)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_430';0.835;0.306;0.216
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_430)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_430';1.000;0.367;0.259
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_440_1)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_440_1';1.000;0.071;0.026
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_440_2)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_440_2';1.000;0.071;0.026
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_445)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_445';1.000;0.071;0.026
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_446)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_446';1.000;0.058;0.021
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_460)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_460';1.000;0.069;0.025
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_465)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_465';1.000;0.069;0.025
'RespondedExistence(01_HOOFD_120, 01_HOOFD_470)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_470';0.579;0.212;0.044
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_470)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_470';1.000;0.206;0.076
'RespondedExistence(01_HOOFD_120, 01_HOOFD_480)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_480';0.846;0.311;0.220
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_480)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_480';1.000;0.367;0.260
'RespondedExistence(01_HOOFD_120, 01_HOOFD_490_1)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_490_1';0.913;0.335;0.257
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_490_1)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_490_1';1.000;0.367;0.282
'NotCoExistence(01_HOOFD_120, 01_HOOFD_490_1a)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_490_1a';1.000;0.331;0.122
'Response(01_HOOFD_120, 01_HOOFD_490_2)';'Response';'01_HOOFD_120';'01_HOOFD_490_2';0.835;0.306;0.221
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_490_2)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_490_2';1.000;0.367;0.265
'RespondedExistence(01_HOOFD_120, 01_HOOFD_490_3)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_490_3';0.654;0.240;0.073
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_490_3)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_490_3';0.998;0.302;0.111
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_490_4)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_490_4';1.000;0.367;0.169
'NotCoExistence(01_HOOFD_120, 01_HOOFD_490_5)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_490_5';1.000;0.364;0.134
'NotCoExistence(01_HOOFD_120, 01_HOOFD_490_5a)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_490_5a';1.000;0.296;0.109
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_491)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_491';1.000;0.367;0.169
'NotCoExistence(01_HOOFD_120, 01_HOOFD_492_0)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_492_0';1.000;0.056;0.021
'NotCoExistence(01_HOOFD_120, 01_HOOFD_493)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_493';1.000;0.056;0.021
'NotCoExistence(01_HOOFD_120, 01_HOOFD_494a)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_494a';1.000;0.298;0.109
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_495)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_495';1.000;0.367;0.226
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_500)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_500';1.000;0.367;0.171
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_505)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_505';1.000;0.079;0.029
'NotCoExistence(01_HOOFD_120, 01_HOOFD_510_0)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_510_0';1.000;0.329;0.121
'RespondedExistence(01_HOOFD_120, 01_HOOFD_510_1)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_510_1';0.898;0.329;0.246
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_510_1)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_510_1';1.000;0.367;0.274
'RespondedExistence(01_HOOFD_120, 01_HOOFD_510_2)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_510_2';0.884;0.324;0.243
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_510_2)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_510_2';1.000;0.367;0.275
'NotCoExistence(01_HOOFD_120, 01_HOOFD_510_2a)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_510_2a';1.000;0.324;0.119
'NotCoExistence(01_HOOFD_120, 01_HOOFD_510_3)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_510_3';1.000;0.367;0.151
'NotCoExistence(01_HOOFD_120, 01_HOOFD_510_4)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_510_4';1.000;0.367;0.147
'NotCoExistence(01_HOOFD_120, 01_HOOFD_515)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_515';1.000;0.367;0.151
'NotCoExistence(01_HOOFD_120, 01_HOOFD_516)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_516';1.000;0.108;0.040
'NotCoExistence(01_HOOFD_120, 01_HOOFD_519)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_519';1.000;0.188;0.069
'RespondedExistence(01_HOOFD_120, 01_HOOFD_520)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_520';0.878;0.322;0.110
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_520)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_520';1.000;0.342;0.125
'RespondedExistence(01_HOOFD_120, 01_HOOFD_530)';'RespondedExistence';'01_HOOFD_120';'01_HOOFD_530';0.837;0.307;0.102
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_530)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_530';1.000;0.334;0.122
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_540)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_540';0.997;0.094;0.034
'NotCoExistence(01_HOOFD_120, 01_HOOFD_809)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_809';1.000;0.088;0.032
'NotCoExistence(01_HOOFD_120, 01_HOOFD_809c)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_809c';1.000;0.063;0.023
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_810)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_810';1.000;0.120;0.044
'NotCoExistence(01_HOOFD_120, 01_HOOFD_811)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_811';1.000;0.083;0.031
'NotCoExistence(01_HOOFD_120, 01_HOOFD_814)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_814';1.000;0.090;0.033
'NotCoExistence(01_HOOFD_120, 01_HOOFD_815)';'NotCoExistence';'01_HOOFD_120';'01_HOOFD_815';1.000;0.089;0.033
'NotChainSuccession(01_HOOFD_120, 01_HOOFD_820)';'NotChainSuccession';'01_HOOFD_120';'01_HOOFD_820';1.000;0.102;0.037
'NotSuccession(01_HOOFD_120, 02_DRZ_010)';'NotSuccession';'01_HOOFD_120';'02_DRZ_010';1.000;0.367;0.241
'NotChainSuccession(01_HOOFD_120, 03_GBH_005)';'NotChainSuccession';'01_HOOFD_120';'03_GBH_005';1.000;0.141;0.052
'NotSuccession(01_HOOFD_120, 04_BPT_005)';'NotSuccession';'01_HOOFD_120';'04_BPT_005';1.000;0.367;0.245
'NotSuccession(01_HOOFD_120, 04_BPT_010)';'NotSuccession';'01_HOOFD_120';'04_BPT_010';1.000;0.078;0.028
'NotSuccession(01_HOOFD_120, 04_BPT_020)';'NotSuccession';'01_HOOFD_120';'04_BPT_020';1.000;0.088;0.032
'NotSuccession(01_HOOFD_120, 04_BPT_030)';'NotSuccession';'01_HOOFD_120';'04_BPT_030';1.000;0.078;0.029
'RespondedExistence(01_HOOFD_120, 05_EIND_010)';'RespondedExistence';'01_HOOFD_120';'05_EIND_010';0.811;0.298;0.121
'NotChainSuccession(01_HOOFD_120, 05_EIND_010)';'NotChainSuccession';'01_HOOFD_120';'05_EIND_010';0.986;0.362;0.147
'NotChainSuccession(01_HOOFD_120, 05_EIND_020)';'NotChainSuccession';'01_HOOFD_120';'05_EIND_020';1.000;0.057;0.021
'RespondedExistence(01_HOOFD_120, 06_VD_010)';'RespondedExistence';'01_HOOFD_120';'06_VD_010';0.736;0.270;0.089
'NotChainSuccession(01_HOOFD_120, 06_VD_010)';'NotChainSuccession';'01_HOOFD_120';'06_VD_010';0.993;0.329;0.121
'NotChainSuccession(01_HOOFD_120, 06_VD_020)';'NotChainSuccession';'01_HOOFD_120';'06_VD_020';1.000;0.104;0.038
'NotChainSuccession(01_HOOFD_120, 06_VD_030_1)';'NotChainSuccession';'01_HOOFD_120';'06_VD_030_1';1.000;0.104;0.038
'NotChainSuccession(01_HOOFD_120, 06_VD_030_2)';'NotChainSuccession';'01_HOOFD_120';'06_VD_030_2';1.000;0.106;0.039
