'Constraint';'Template';'Activation';'Target';'Support';'Confidence level';'Interest factor'
'AlternateResponse(01_HOOFD_193, 01_HOOFD_250_2)';'AlternateResponse';'01_HOOFD_193';'01_HOOFD_250_2';0.807;0.065;0.025
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_250_2)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_250_2';1.000;0.081;0.030
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_260)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_260';1.000;0.081;0.027
'RespondedExistence(01_HOOFD_193, 01_HOOFD_330)';'RespondedExistence';'01_HOOFD_193';'01_HOOFD_330';0.939;0.076;0.056
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_330)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_330';1.000;0.081;0.060
'AlternateResponse(01_HOOFD_193, 01_HOOFD_370)';'AlternateResponse';'01_HOOFD_193';'01_HOOFD_370';0.947;0.077;0.054
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_370)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_370';1.000;0.081;0.057
'AlternateResponse(01_HOOFD_193, 01_HOOFD_375)';'AlternateResponse';'01_HOOFD_193';'01_HOOFD_375';0.947;0.077;0.063
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_375)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_375';1.000;0.081;0.067
'RespondedExistence(01_HOOFD_193, 01_HOOFD_380)';'RespondedExistence';'01_HOOFD_193';'01_HOOFD_380';0.947;0.077;0.064
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_380)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_380';1.000;0.081;0.067
'RespondedExistence(01_HOOFD_193, 01_HOOFD_430)';'RespondedExistence';'01_HOOFD_193';'01_HOOFD_430';0.895;0.072;0.054
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_430)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_430';1.000;0.081;0.061
'NotCoExistence(01_HOOFD_193, 01_HOOFD_470)';'NotCoExistence';'01_HOOFD_193';'01_HOOFD_470';1.000;0.081;0.020
'RespondedExistence(01_HOOFD_193, 01_HOOFD_480)';'RespondedExistence';'01_HOOFD_193';'01_HOOFD_480';0.895;0.072;0.054
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_480)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_480';1.000;0.081;0.061
'AlternateResponse(01_HOOFD_193, 01_HOOFD_490_1)';'AlternateResponse';'01_HOOFD_193';'01_HOOFD_490_1';0.947;0.077;0.062
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_490_1)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_490_1';1.000;0.081;0.066
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_490_1a)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_490_1a';1.000;0.081;0.031
'RespondedExistence(01_HOOFD_193, 01_HOOFD_490_2)';'RespondedExistence';'01_HOOFD_193';'01_HOOFD_490_2';0.930;0.075;0.059
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_490_2)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_490_2';1.000;0.081;0.064
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_490_3)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_490_3';1.000;0.081;0.023
'AlternateResponse(01_HOOFD_193, 01_HOOFD_490_4)';'AlternateResponse';'01_HOOFD_193';'01_HOOFD_490_4';0.789;0.064;0.031
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_490_4)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_490_4';1.000;0.081;0.039
'RespondedExistence(01_HOOFD_193, 01_HOOFD_490_5)';'RespondedExistence';'01_HOOFD_193';'01_HOOFD_490_5';0.781;0.063;0.029
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_490_5)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_490_5';1.000;0.081;0.037
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_490_5a)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_490_5a';1.000;0.081;0.030
'RespondedExistence(01_HOOFD_193, 01_HOOFD_491)';'RespondedExistence';'01_HOOFD_193';'01_HOOFD_491';0.921;0.075;0.039
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_491)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_491';1.000;0.081;0.042
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_494a)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_494a';0.997;0.081;0.031
'AlternateResponse(01_HOOFD_193, 01_HOOFD_495)';'AlternateResponse';'01_HOOFD_193';'01_HOOFD_495';0.930;0.075;0.048
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_495)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_495';1.000;0.081;0.051
'AlternateResponse(01_HOOFD_193, 01_HOOFD_500)';'AlternateResponse';'01_HOOFD_193';'01_HOOFD_500';0.763;0.062;0.033
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_500)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_500';1.000;0.081;0.043
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_510_0)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_510_0';1.000;0.081;0.030
'AlternateResponse(01_HOOFD_193, 01_HOOFD_510_1)';'AlternateResponse';'01_HOOFD_193';'01_HOOFD_510_1';0.895;0.072;0.054
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_510_1)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_510_1';1.000;0.081;0.060
'RespondedExistence(01_HOOFD_193, 01_HOOFD_510_2)';'RespondedExistence';'01_HOOFD_193';'01_HOOFD_510_2';0.895;0.072;0.054
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_510_2)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_510_2';1.000;0.081;0.061
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_510_2a)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_510_2a';0.997;0.081;0.028
'AlternateResponse(01_HOOFD_193, 01_HOOFD_510_3)';'AlternateResponse';'01_HOOFD_193';'01_HOOFD_510_3';0.746;0.060;0.026
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_510_3)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_510_3';1.000;0.081;0.035
'AlternateResponse(01_HOOFD_193, 01_HOOFD_510_4)';'AlternateResponse';'01_HOOFD_193';'01_HOOFD_510_4';0.737;0.060;0.025
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_510_4)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_510_4';1.000;0.081;0.034
'AlternateResponse(01_HOOFD_193, 01_HOOFD_515)';'AlternateResponse';'01_HOOFD_193';'01_HOOFD_515';0.746;0.060;0.026
'NotChainSuccession(01_HOOFD_193, 01_HOOFD_515)';'NotChainSuccession';'01_HOOFD_193';'01_HOOFD_515';1.000;0.081;0.035
'RespondedExistence(01_HOOFD_193, 02_DRZ_010)';'RespondedExistence';'01_HOOFD_193';'02_DRZ_010';0.947;0.077;0.048
'NotChainSuccession(01_HOOFD_193, 02_DRZ_010)';'NotChainSuccession';'01_HOOFD_193';'02_DRZ_010';1.000;0.081;0.051
'RespondedExistence(01_HOOFD_193, 03_GBH_005)';'RespondedExistence';'01_HOOFD_193';'03_GBH_005';1.000;0.081;0.052
'NotChainSuccession(01_HOOFD_193, 03_GBH_005)';'NotChainSuccession';'01_HOOFD_193';'03_GBH_005';1.000;0.081;0.052
'RespondedExistence(01_HOOFD_193, 04_BPT_005)';'RespondedExistence';'01_HOOFD_193';'04_BPT_005';0.974;0.079;0.051
'NotChainSuccession(01_HOOFD_193, 04_BPT_005)';'NotChainSuccession';'01_HOOFD_193';'04_BPT_005';1.000;0.081;0.052
'NotSuccession(01_HOOFD_193, 05_EIND_010)';'NotSuccession';'01_HOOFD_193';'05_EIND_010';1.000;0.081;0.026
'NotChainSuccession(01_HOOFD_193, 06_VD_010)';'NotChainSuccession';'01_HOOFD_193';'06_VD_010';1.000;0.081;0.025
'RespondedExistence(01_HOOFD_193, 08_AWB45_005)';'RespondedExistence';'01_HOOFD_193';'08_AWB45_005';0.860;0.070;0.038
'NotChainSuccession(01_HOOFD_193, 08_AWB45_005)';'NotChainSuccession';'01_HOOFD_193';'08_AWB45_005';0.840;0.068;0.037
'RespondedExistence(01_HOOFD_193, 09_AH_I_010)';'RespondedExistence';'01_HOOFD_193';'09_AH_I_010';0.947;0.077;0.064
'NotChainSuccession(01_HOOFD_193, 09_AH_I_010)';'NotChainSuccession';'01_HOOFD_193';'09_AH_I_010';1.000;0.081;0.067
'RespondedExistence(01_HOOFD_193, 11_AH_II_010)';'RespondedExistence';'01_HOOFD_193';'11_AH_II_010';0.904;0.073;0.040
'NotChainSuccession(01_HOOFD_193, 11_AH_II_010)';'NotChainSuccession';'01_HOOFD_193';'11_AH_II_010';1.000;0.081;0.044
'NotChainSuccession(01_HOOFD_193, 13_CRD_010)';'NotChainSuccession';'01_HOOFD_193';'13_CRD_010';1.000;0.081;0.029
'AtLeast1(01_HOOFD_195)';'AtLeast1';'01_HOOFD_195';;0.689;0.475;0.327
'AtMost1(01_HOOFD_195)';'AtMost1';'01_HOOFD_195';;1.000;0.689;0.475
'AlternatePrecedence(01_HOOFD_010, 01_HOOFD_195)';'AlternatePrecedence';'01_HOOFD_195';'01_HOOFD_010';1.000;1.000;0.689
'AlternatePrecedence(01_HOOFD_011, 01_HOOFD_195)';'AlternatePrecedence';'01_HOOFD_195';'01_HOOFD_011';0.811;0.540;0.372
'AlternatePrecedence(01_HOOFD_020, 01_HOOFD_195)';'AlternatePrecedence';'01_HOOFD_195';'01_HOOFD_020';1.000;0.999;0.689
'AlternatePrecedence(01_HOOFD_065_0, 01_HOOFD_195)';'AlternatePrecedence';'01_HOOFD_195';'01_HOOFD_065_0';0.578;0.259;0.178
'AlternatePrecedence(01_HOOFD_110_0, 01_HOOFD_195)';'AlternatePrecedence';'01_HOOFD_195';'01_HOOFD_110_0';0.578;0.254;0.175
'AlternatePrecedence(01_HOOFD_180, 01_HOOFD_195)';'AlternatePrecedence';'01_HOOFD_195';'01_HOOFD_180';1.000;0.900;0.620
'NotSuccession(01_HOOFD_195, 01_HOOFD_010)';'NotSuccession';'01_HOOFD_195';'01_HOOFD_010';1.000;0.689;0.689
'NotSuccession(01_HOOFD_195, 01_HOOFD_011)';'NotSuccession';'01_HOOFD_195';'01_HOOFD_011';1.000;0.666;0.459
'RespondedExistence(01_HOOFD_195, 01_HOOFD_015)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_015';1.000;0.689;0.689
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_015)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_015';0.999;0.689;0.689
'NotSuccession(01_HOOFD_195, 01_HOOFD_020)';'NotSuccession';'01_HOOFD_195';'01_HOOFD_020';1.000;0.689;0.689
'RespondedExistence(01_HOOFD_195, 01_HOOFD_030_1)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_030_1';0.964;0.664;0.636
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_030_1)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_030_1';0.997;0.687;0.658
'RespondedExistence(01_HOOFD_195, 01_HOOFD_030_2)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_030_2';0.936;0.645;0.602
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_030_2)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_030_2';0.997;0.687;0.641
'NotSuccession(01_HOOFD_195, 01_HOOFD_040)';'NotSuccession';'01_HOOFD_195';'01_HOOFD_040';1.000;0.309;0.213
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_050)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_050';1.000;0.334;0.230
'NotSuccession(01_HOOFD_195, 01_HOOFD_060)';'NotSuccession';'01_HOOFD_195';'01_HOOFD_060';1.000;0.300;0.207
'RespondedExistence(01_HOOFD_195, 01_HOOFD_061)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_061';0.652;0.449;0.225
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_061)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_061';0.976;0.488;0.337
'NotSuccession(01_HOOFD_195, 01_HOOFD_065_0)';'NotSuccession';'01_HOOFD_195';'01_HOOFD_065_0';1.000;0.448;0.309
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_065_1)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_065_1';0.996;0.492;0.339
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_065_2)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_065_2';1.000;0.424;0.292
'NotSuccession(01_HOOFD_195, 01_HOOFD_090)';'NotSuccession';'01_HOOFD_195';'01_HOOFD_090';1.000;0.216;0.149
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_099)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_099';1.000;0.071;0.049
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_100)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_100';1.000;0.176;0.121
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_101)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_101';0.959;0.174;0.120
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_110)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_110';0.997;0.357;0.246
'NotSuccession(01_HOOFD_195, 01_HOOFD_110_0)';'NotSuccession';'01_HOOFD_195';'01_HOOFD_110_0';1.000;0.440;0.303
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_110_1)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_110_1';1.000;0.160;0.110
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_110_2)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_110_2';0.992;0.159;0.110
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_120)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_120';1.000;0.356;0.245
'NotSuccession(01_HOOFD_195, 01_HOOFD_130)';'NotSuccession';'01_HOOFD_195';'01_HOOFD_130';1.000;0.207;0.142
'NotSuccession(01_HOOFD_195, 01_HOOFD_180)';'NotSuccession';'01_HOOFD_195';'01_HOOFD_180';1.000;0.689;0.620
'NotSuccession(01_HOOFD_195, 01_HOOFD_190)';'NotSuccession';'01_HOOFD_195';'01_HOOFD_190';1.000;0.127;0.088
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_190_1)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_190_1';0.998;0.113;0.078
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_190_2)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_190_2';0.993;0.107;0.074
'NotSuccession(01_HOOFD_195, 01_HOOFD_193)';'NotSuccession';'01_HOOFD_195';'01_HOOFD_193';1.000;0.081;0.056
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_196)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_196';0.628;0.181;0.125
'RespondedExistence(01_HOOFD_195, 01_HOOFD_200)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_200';0.988;0.681;0.569
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_200)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_200';0.887;0.611;0.511
'NotCoExistence(01_HOOFD_195, 01_HOOFD_205)';'NotCoExistence';'01_HOOFD_195';'01_HOOFD_205';1.000;0.148;0.102
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_250)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_250';0.891;0.294;0.203
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_250_0)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_250_0';0.997;0.126;0.087
'RespondedExistence(01_HOOFD_195, 01_HOOFD_250_1)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_250_1';0.545;0.375;0.141
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_250_1)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_250_1';0.952;0.357;0.246
'RespondedExistence(01_HOOFD_195, 01_HOOFD_250_2)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_250_2';0.546;0.376;0.141
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_250_2)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_250_2';0.969;0.364;0.251
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_260)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_260';0.993;0.326;0.225
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_270)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_270';0.979;0.186;0.128
'RespondedExistence(01_HOOFD_195, 01_HOOFD_330)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_330';0.961;0.662;0.491
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_330)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_330';0.984;0.678;0.502
'RespondedExistence(01_HOOFD_195, 01_HOOFD_370)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_370';0.807;0.556;0.392
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_370)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_370';0.983;0.678;0.478
'RespondedExistence(01_HOOFD_195, 01_HOOFD_375)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_375';0.991;0.683;0.564
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_375)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_375';0.949;0.654;0.540
'RespondedExistence(01_HOOFD_195, 01_HOOFD_380)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_380';0.990;0.682;0.566
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_380)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_380';0.998;0.688;0.571
'RespondedExistence(01_HOOFD_195, 01_HOOFD_430)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_430';0.878;0.605;0.454
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_430)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_430';0.999;0.688;0.516
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_440_1)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_440_1';0.994;0.079;0.054
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_440_2)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_440_2';0.996;0.078;0.054
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_445)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_445';1.000;0.079;0.054
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_446)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_446';1.000;0.067;0.046
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_450)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_450';1.000;0.060;0.042
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_455)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_455';1.000;0.060;0.041
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_460)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_460';1.000;0.076;0.052
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_465)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_465';0.998;0.076;0.052
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_470)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_470';1.000;0.253;0.175
'RespondedExistence(01_HOOFD_195, 01_HOOFD_480)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_480';0.882;0.608;0.456
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_480)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_480';1.000;0.689;0.517
'RespondedExistence(01_HOOFD_195, 01_HOOFD_490_1)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_490_1';0.970;0.669;0.543
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_490_1)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_490_1';0.957;0.659;0.536
'RespondedExistence(01_HOOFD_195, 01_HOOFD_490_1a)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_490_1a';0.558;0.385;0.148
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_490_1a)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_490_1a';0.954;0.367;0.253
'RespondedExistence(01_HOOFD_195, 01_HOOFD_490_2)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_490_2';0.932;0.642;0.504
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_490_2)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_490_2';0.994;0.685;0.538
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_490_3)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_490_3';1.000;0.282;0.194
'RespondedExistence(01_HOOFD_195, 01_HOOFD_490_4)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_490_4';0.703;0.485;0.235
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_490_4)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_490_4';0.989;0.479;0.330
'RespondedExistence(01_HOOFD_195, 01_HOOFD_490_5)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_490_5';0.656;0.452;0.204
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_490_5)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_490_5';0.993;0.449;0.309
'RespondedExistence(01_HOOFD_195, 01_HOOFD_490_5a)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_490_5a';0.546;0.376;0.141
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_490_5a)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_490_5a';0.988;0.372;0.256
'RespondedExistence(01_HOOFD_195, 01_HOOFD_491)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_491';0.751;0.517;0.268
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_491)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_491';0.981;0.508;0.350
'RespondedExistence(01_HOOFD_195, 01_HOOFD_494a)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_494a';0.550;0.379;0.144
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_494a)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_494a';0.980;0.371;0.256
'RespondedExistence(01_HOOFD_195, 01_HOOFD_495)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_495';0.922;0.635;0.403
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_495)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_495';0.997;0.633;0.436
'RespondedExistence(01_HOOFD_195, 01_HOOFD_500)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_500';0.667;0.460;0.243
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_500)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_500';0.994;0.525;0.362
'RespondedExistence(01_HOOFD_195, 01_HOOFD_510_0)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_510_0';0.539;0.371;0.138
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_510_0)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_510_0';1.000;0.371;0.256
'RespondedExistence(01_HOOFD_195, 01_HOOFD_510_1)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_510_1';0.881;0.607;0.451
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_510_1)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_510_1';0.996;0.686;0.510
'RespondedExistence(01_HOOFD_195, 01_HOOFD_510_2)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_510_2';0.895;0.617;0.464
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_510_2)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_510_2';0.998;0.688;0.517
'RespondedExistence(01_HOOFD_195, 01_HOOFD_510_2a)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_510_2a';0.501;0.345;0.119
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_510_2a)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_510_2a';0.995;0.343;0.236
'RespondedExistence(01_HOOFD_195, 01_HOOFD_510_3)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_510_3';0.624;0.430;0.185
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_510_3)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_510_3';0.996;0.428;0.295
'RespondedExistence(01_HOOFD_195, 01_HOOFD_510_4)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_510_4';0.608;0.419;0.175
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_510_4)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_510_4';0.995;0.417;0.287
'RespondedExistence(01_HOOFD_195, 01_HOOFD_515)';'RespondedExistence';'01_HOOFD_195';'01_HOOFD_515';0.623;0.429;0.184
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_515)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_515';0.999;0.429;0.296
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_516)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_516';1.000;0.106;0.073
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_519)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_519';1.000;0.183;0.126
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_520)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_520';0.998;0.230;0.159
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_530)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_530';1.000;0.211;0.145
'NotChainSuccession(01_HOOFD_195, 01_HOOFD_540)';'NotChainSuccession';'01_HOOFD_195';'01_HOOFD_540';1.000;0.082;0.056
'NotSuccession(01_HOOFD_195, 02_DRZ_010)';'NotSuccession';'01_HOOFD_195';'02_DRZ_010';1.000;0.627;0.432
'RespondedExistence(01_HOOFD_195, 03_GBH_005)';'RespondedExistence';'01_HOOFD_195';'03_GBH_005';0.806;0.556;0.359
'NotChainSuccession(01_HOOFD_195, 03_GBH_005)';'NotChainSuccession';'01_HOOFD_195';'03_GBH_005';1.000;0.645;0.445
'NotSuccession(01_HOOFD_195, 04_BPT_005)';'NotSuccession';'01_HOOFD_195';'04_BPT_005';1.000;0.648;0.447
'NotSuccession(01_HOOFD_195, 04_BPT_010)';'NotSuccession';'01_HOOFD_195';'04_BPT_010';1.000;0.095;0.066
'NotSuccession(01_HOOFD_195, 04_BPT_020)';'NotSuccession';'01_HOOFD_195';'04_BPT_020';1.000;0.106;0.073
'NotSuccession(01_HOOFD_195, 04_BPT_030)';'NotSuccession';'01_HOOFD_195';'04_BPT_030';1.000;0.101;0.069
'NotChainSuccession(01_HOOFD_195, 05_EIND_010)';'NotChainSuccession';'01_HOOFD_195';'05_EIND_010';1.000;0.319;0.220
'NotChainSuccession(01_HOOFD_195, 06_VD_010)';'NotChainSuccession';'01_HOOFD_195';'06_VD_010';0.999;0.310;0.214
