'Constraint';'Template';'Activation';'Target';'Support';'Confidence level';'Interest factor'
'NotChainSuccession(01_HOOFD_065_1, 01_HOOFD_510_4)';'NotChainSuccession';'01_HOOFD_065_1';'01_HOOFD_510_4';1.000;0.426;0.227
'NotChainSuccession(01_HOOFD_065_1, 01_HOOFD_515)';'NotChainSuccession';'01_HOOFD_065_1';'01_HOOFD_515';1.000;0.433;0.231
'NotChainSuccession(01_HOOFD_065_1, 01_HOOFD_516)';'NotChainSuccession';'01_HOOFD_065_1';'01_HOOFD_516';1.000;0.099;0.052
'NotChainSuccession(01_HOOFD_065_1, 01_HOOFD_519)';'NotChainSuccession';'01_HOOFD_065_1';'01_HOOFD_519';1.000;0.142;0.075
'RespondedExistence(01_HOOFD_065_1, 01_HOOFD_520)';'RespondedExistence';'01_HOOFD_065_1';'01_HOOFD_520';0.733;0.390;0.154
'NotChainSuccession(01_HOOFD_065_1, 01_HOOFD_520)';'NotChainSuccession';'01_HOOFD_065_1';'01_HOOFD_520';1.000;0.395;0.210
'RespondedExistence(01_HOOFD_065_1, 01_HOOFD_530)';'RespondedExistence';'01_HOOFD_065_1';'01_HOOFD_530';0.733;0.390;0.154
'NotChainSuccession(01_HOOFD_065_1, 01_HOOFD_530)';'NotChainSuccession';'01_HOOFD_065_1';'01_HOOFD_530';1.000;0.395;0.210
'NotCoExistence(01_HOOFD_065_1, 01_HOOFD_532_0)';'NotCoExistence';'01_HOOFD_065_1';'01_HOOFD_532_0';1.000;0.120;0.064
'NotChainSuccession(01_HOOFD_065_1, 01_HOOFD_540)';'NotChainSuccession';'01_HOOFD_065_1';'01_HOOFD_540';0.830;0.091;0.049
'NotChainSuccession(01_HOOFD_065_1, 01_HOOFD_790)';'NotChainSuccession';'01_HOOFD_065_1';'01_HOOFD_790';1.000;0.236;0.126
'NotChainSuccession(01_HOOFD_065_1, 01_HOOFD_800)';'NotChainSuccession';'01_HOOFD_065_1';'01_HOOFD_800';1.000;0.107;0.057
'NotChainSuccession(01_HOOFD_065_1, 01_HOOFD_809)';'NotChainSuccession';'01_HOOFD_065_1';'01_HOOFD_809';1.000;0.189;0.100
'NotCoExistence(01_HOOFD_065_1, 01_HOOFD_809c)';'NotCoExistence';'01_HOOFD_065_1';'01_HOOFD_809c';1.000;0.122;0.065
'NotChainSuccession(01_HOOFD_065_1, 01_HOOFD_810)';'NotChainSuccession';'01_HOOFD_065_1';'01_HOOFD_810';1.000;0.488;0.260
'NotChainSuccession(01_HOOFD_065_1, 01_HOOFD_811)';'NotChainSuccession';'01_HOOFD_065_1';'01_HOOFD_811';1.000;0.230;0.122
'NotChainSuccession(01_HOOFD_065_1, 01_HOOFD_814)';'NotChainSuccession';'01_HOOFD_065_1';'01_HOOFD_814';1.000;0.311;0.165
'NotChainSuccession(01_HOOFD_065_1, 01_HOOFD_815)';'NotChainSuccession';'01_HOOFD_065_1';'01_HOOFD_815';1.000;0.311;0.165
'NotChainSuccession(01_HOOFD_065_1, 01_HOOFD_820)';'NotChainSuccession';'01_HOOFD_065_1';'01_HOOFD_820';1.000;0.465;0.248
'NotChainSuccession(01_HOOFD_065_1, 02_DRZ_010)';'NotChainSuccession';'01_HOOFD_065_1';'02_DRZ_010';1.000;0.532;0.354
'RespondedExistence(01_HOOFD_065_1, 03_GBH_005)';'RespondedExistence';'01_HOOFD_065_1';'03_GBH_005';0.626;0.333;0.205
'NotChainSuccession(01_HOOFD_065_1, 03_GBH_005)';'NotChainSuccession';'01_HOOFD_065_1';'03_GBH_005';1.000;0.532;0.328
'NotChainSuccession(01_HOOFD_065_1, 04_BPT_005)';'NotChainSuccession';'01_HOOFD_065_1';'04_BPT_005';0.997;0.530;0.356
'NotChainSuccession(01_HOOFD_065_1, 04_BPT_010)';'NotChainSuccession';'01_HOOFD_065_1';'04_BPT_010';1.000;0.066;0.035
'NotChainSuccession(01_HOOFD_065_1, 04_BPT_020)';'NotChainSuccession';'01_HOOFD_065_1';'04_BPT_020';1.000;0.084;0.045
'NotChainSuccession(01_HOOFD_065_1, 04_BPT_021)';'NotChainSuccession';'01_HOOFD_065_1';'04_BPT_021';0.997;0.052;0.028
'NotChainSuccession(01_HOOFD_065_1, 04_BPT_029)';'NotChainSuccession';'01_HOOFD_065_1';'04_BPT_029';0.997;0.052;0.028
'NotChainSuccession(01_HOOFD_065_1, 04_BPT_030)';'NotChainSuccession';'01_HOOFD_065_1';'04_BPT_030';1.000;0.073;0.039
'RespondedExistence(01_HOOFD_065_1, 05_EIND_010)';'RespondedExistence';'01_HOOFD_065_1';'05_EIND_010';0.986;0.524;0.403
'NotChainSuccession(01_HOOFD_065_1, 05_EIND_010)';'NotChainSuccession';'01_HOOFD_065_1';'05_EIND_010';0.999;0.531;0.408
'RespondedExistence(01_HOOFD_065_1, 06_VD_010)';'RespondedExistence';'01_HOOFD_065_1';'06_VD_010';0.767;0.408;0.173
'NotChainSuccession(01_HOOFD_065_1, 06_VD_010)';'NotChainSuccession';'01_HOOFD_065_1';'06_VD_010';0.878;0.371;0.198
'NotChainSuccession(01_HOOFD_065_1, 07_OPS_010)';'NotChainSuccession';'01_HOOFD_065_1';'07_OPS_010';0.906;0.211;0.112
'NotChainSuccession(01_HOOFD_065_1, 08_AWB45_005)';'NotChainSuccession';'01_HOOFD_065_1';'08_AWB45_005';1.000;0.520;0.277
'NotChainSuccession(01_HOOFD_065_1, 08_AWB45_010)';'NotChainSuccession';'01_HOOFD_065_1';'08_AWB45_010';1.000;0.312;0.166
'NotChainSuccession(01_HOOFD_065_1, 08_AWB45_020_0)';'NotChainSuccession';'01_HOOFD_065_1';'08_AWB45_020_0';1.000;0.133;0.071
'NotChainSuccession(01_HOOFD_065_1, 08_AWB45_020_1)';'NotChainSuccession';'01_HOOFD_065_1';'08_AWB45_020_1';0.996;0.308;0.164
'NotChainSuccession(01_HOOFD_065_1, 08_AWB45_020_2)';'NotChainSuccession';'01_HOOFD_065_1';'08_AWB45_020_2';0.994;0.307;0.163
'NotChainSuccession(01_HOOFD_065_1, 08_AWB45_025)';'NotChainSuccession';'01_HOOFD_065_1';'08_AWB45_025';0.998;0.183;0.097
'NotChainSuccession(01_HOOFD_065_1, 08_AWB45_030)';'NotChainSuccession';'01_HOOFD_065_1';'08_AWB45_030';1.000;0.295;0.157
'NotChainSuccession(01_HOOFD_065_1, 08_AWB45_040)';'NotChainSuccession';'01_HOOFD_065_1';'08_AWB45_040';1.000;0.240;0.128
'NotChainSuccession(01_HOOFD_065_1, 08_AWB45_045)';'NotChainSuccession';'01_HOOFD_065_1';'08_AWB45_045';1.000;0.144;0.077
'NotChainSuccession(01_HOOFD_065_1, 08_AWB45_051_0)';'NotChainSuccession';'01_HOOFD_065_1';'08_AWB45_051_0';1.000;0.125;0.067
'NotChainSuccession(01_HOOFD_065_1, 08_AWB45_060)';'NotChainSuccession';'01_HOOFD_065_1';'08_AWB45_060';1.000;0.068;0.036
'NotChainSuccession(01_HOOFD_065_1, 08_AWB45_070_1)';'NotChainSuccession';'01_HOOFD_065_1';'08_AWB45_070_1';1.000;0.067;0.036
'NotChainSuccession(01_HOOFD_065_1, 08_AWB45_070_2)';'NotChainSuccession';'01_HOOFD_065_1';'08_AWB45_070_2';1.000;0.067;0.036
'NotChainSuccession(01_HOOFD_065_1, 08_AWB45_090_2)';'NotChainSuccession';'01_HOOFD_065_1';'08_AWB45_090_2';1.000;0.066;0.035
'NotChainSuccession(01_HOOFD_065_1, 08_AWB45_110)';'NotChainSuccession';'01_HOOFD_065_1';'08_AWB45_110';1.000;0.063;0.034
'NotChainSuccession(01_HOOFD_065_1, 08_AWB45_150)';'NotChainSuccession';'01_HOOFD_065_1';'08_AWB45_150';1.000;0.062;0.033
'NotChainSuccession(01_HOOFD_065_1, 08_AWB45_170)';'NotChainSuccession';'01_HOOFD_065_1';'08_AWB45_170';1.000;0.054;0.029
'RespondedExistence(01_HOOFD_065_1, 09_AH_I_010)';'RespondedExistence';'01_HOOFD_065_1';'09_AH_I_010';0.888;0.473;0.397
'NotChainSuccession(01_HOOFD_065_1, 09_AH_I_010)';'NotChainSuccession';'01_HOOFD_065_1';'09_AH_I_010';1.000;0.532;0.447
'NotChainSuccession(01_HOOFD_065_1, 09_AWB45_005)';'NotChainSuccession';'01_HOOFD_065_1';'09_AWB45_005';1.000;0.129;0.069
'NotChainSuccession(01_HOOFD_065_1, 10_UOV_010)';'NotChainSuccession';'01_HOOFD_065_1';'10_UOV_010';1.000;0.067;0.036
'NotChainSuccession(01_HOOFD_065_1, 10_UOV_030)';'NotChainSuccession';'01_HOOFD_065_1';'10_UOV_030';1.000;0.067;0.035
'NotChainSuccession(01_HOOFD_065_1, 10_UOV_050_1)';'NotChainSuccession';'01_HOOFD_065_1';'10_UOV_050_1';1.000;0.063;0.034
'NotChainSuccession(01_HOOFD_065_1, 10_UOV_050_2)';'NotChainSuccession';'01_HOOFD_065_1';'10_UOV_050_2';1.000;0.067;0.035
'NotChainSuccession(01_HOOFD_065_1, 10_UOV_060)';'NotChainSuccession';'01_HOOFD_065_1';'10_UOV_060';1.000;0.067;0.035
'NotChainSuccession(01_HOOFD_065_1, 11_AH_II_010)';'NotChainSuccession';'01_HOOFD_065_1';'11_AH_II_010';1.000;0.532;0.308
'NotChainSuccession(01_HOOFD_065_1, 13_CRD_010)';'NotChainSuccession';'01_HOOFD_065_1';'13_CRD_010';1.000;0.362;0.193
'NotChainSuccession(01_HOOFD_065_1, 14_VRIJ_010)';'NotChainSuccession';'01_HOOFD_065_1';'14_VRIJ_010';0.997;0.465;0.247
'NotChainSuccession(01_HOOFD_065_1, 15_NGV_010)';'NotChainSuccession';'01_HOOFD_065_1';'15_NGV_010';1.000;0.164;0.087
'NotChainSuccession(01_HOOFD_065_1, 16_LGSD_010)';'NotChainSuccession';'01_HOOFD_065_1';'16_LGSD_010';1.000;0.273;0.145
'NotChainSuccession(01_HOOFD_065_1, 16_LGSV_010)';'NotChainSuccession';'01_HOOFD_065_1';'16_LGSV_010';1.000;0.364;0.194
'AtLeast1(01_HOOFD_065_2)';'AtLeast1';'01_HOOFD_065_2';;0.532;0.283;0.151
'AtMost3(01_HOOFD_065_2)';'AtMost3';'01_HOOFD_065_2';;1.000;0.532;0.283
'Response(01_HOOFD_065_2, 01_BB_540)';'Response';'01_HOOFD_065_2';'01_BB_540';0.789;0.420;0.257
'NotChainSuccession(01_HOOFD_065_2, 01_BB_540)';'NotChainSuccession';'01_HOOFD_065_2';'01_BB_540';1.000;0.532;0.325
'NotChainSuccession(01_HOOFD_065_2, 01_BB_630)';'NotChainSuccession';'01_HOOFD_065_2';'01_BB_630';1.000;0.064;0.034
'NotChainSuccession(01_HOOFD_065_2, 01_BB_765)';'NotChainSuccession';'01_HOOFD_065_2';'01_BB_765';1.000;0.100;0.053
'Response(01_HOOFD_065_2, 01_BB_770)';'Response';'01_HOOFD_065_2';'01_BB_770';0.853;0.454;0.295
'NotChainSuccession(01_HOOFD_065_2, 01_BB_770)';'NotChainSuccession';'01_HOOFD_065_2';'01_BB_770';1.000;0.532;0.346
'NotChainSuccession(01_HOOFD_065_2, 01_BB_775)';'NotChainSuccession';'01_HOOFD_065_2';'01_BB_775';1.000;0.271;0.144
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_010)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_010';0.998;0.531;0.530
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_010)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_010';0.996;0.530;0.529
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_011)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_011';0.986;0.524;0.353
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_015)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_015';1.000;0.532;0.532
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_015)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_015';0.970;0.516;0.515
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_020)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_020';1.000;0.532;0.532
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_020)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_020';0.984;0.524;0.523
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_030_1)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_030_1';0.915;0.487;0.462
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_030_1)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_030_1';0.998;0.531;0.503
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_030_2)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_030_2';0.917;0.488;0.454
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_030_2)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_030_2';0.969;0.516;0.480
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_040)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_040';0.593;0.316;0.102
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_040)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_040';0.892;0.288;0.153
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_050)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_050';0.791;0.421;0.204
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_050)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_050';1.000;0.484;0.257
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_060)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_060';0.592;0.315;0.101
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_060)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_060';1.000;0.322;0.171
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_061)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_061';1.000;0.484;0.258
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_065_0)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_065_0';1.000;0.453;0.241
'CoExistence(01_HOOFD_065_2, 01_HOOFD_065_1)';'CoExistence';'01_HOOFD_065_2';'01_HOOFD_065_1';1.000;0.532;0.283
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_065_1)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_065_1';0.810;0.431;0.229
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_090)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_090';0.980;0.221;0.118
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_099)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_099';0.903;0.056;0.030
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_100)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_100';0.893;0.185;0.099
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_100_0)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_100_0';0.983;0.083;0.044
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_101)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_101';0.937;0.268;0.142
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_101b)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_101b';1.000;0.174;0.093
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_110)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_110';0.793;0.422;0.181
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_110)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_110';0.993;0.426;0.227
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_110_0)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_110_0';0.998;0.424;0.226
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_110_1)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_110_1';0.995;0.399;0.212
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_110_2)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_110_2';1.000;0.403;0.214
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_120)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_120';0.780;0.415;0.175
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_120)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_120';1.000;0.422;0.225
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_130)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_130';0.994;0.233;0.124
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_180)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_180';0.981;0.522;0.491
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_180)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_180';1.000;0.532;0.500
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_190)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_190';1.000;0.116;0.062
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_190_1)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_190_1';0.998;0.221;0.118
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_190_2)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_190_2';0.943;0.207;0.110
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_193)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_193';1.000;0.126;0.067
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_195)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_195';0.587;0.312;0.214
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_195)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_195';1.000;0.532;0.364
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_196)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_196';1.000;0.246;0.131
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_200)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_200';0.907;0.483;0.411
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_200)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_200';1.000;0.532;0.453
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_205)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_205';1.000;0.166;0.088
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_250)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_250';0.702;0.373;0.142
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_250)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_250';1.000;0.380;0.202
'NotCoExistence(01_HOOFD_065_2, 01_HOOFD_250_0)';'NotCoExistence';'01_HOOFD_065_2';'01_HOOFD_250_0';1.000;0.128;0.068
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_250_1)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_250_1';1.000;0.427;0.227
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_250_2)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_250_2';1.000;0.427;0.227
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_260)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_260';0.702;0.373;0.142
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_260)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_260';1.000;0.380;0.202
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_270)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_270';1.000;0.208;0.110
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_330)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_330';0.721;0.384;0.288
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_330)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_330';1.000;0.532;0.400
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_370)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_370';0.888;0.473;0.337
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_370)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_370';1.000;0.532;0.379
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_375)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_375';0.888;0.473;0.397
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_375)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_375';1.000;0.532;0.447
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_380)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_380';0.888;0.473;0.397
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_380)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_380';1.000;0.532;0.447
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_430)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_430';0.796;0.423;0.327
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_430)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_430';1.000;0.532;0.411
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_440_1)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_440_1';1.000;0.068;0.036
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_440_2)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_440_2';1.000;0.068;0.036
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_445)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_445';1.000;0.068;0.036
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_446)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_446';1.000;0.051;0.027
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_450)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_450';1.000;0.050;0.027
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_455)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_455';1.000;0.050;0.027
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_460)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_460';0.997;0.068;0.036
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_465)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_465';1.000;0.068;0.036
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_470)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_470';1.000;0.255;0.136
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_480)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_480';0.807;0.429;0.334
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_480)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_480';1.000;0.532;0.413
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_490_1)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_490_1';0.887;0.472;0.395
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_490_1)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_490_1';1.000;0.532;0.445
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_490_1a)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_490_1a';1.000;0.363;0.193
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_490_2)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_490_2';0.845;0.450;0.365
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_490_2)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_490_2';1.000;0.532;0.432
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_490_3)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_490_3';0.523;0.278;0.079
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_490_3)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_490_3';0.994;0.281;0.150
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_490_4)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_490_4';1.000;0.456;0.243
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_490_5)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_490_5';1.000;0.433;0.230
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_490_5a)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_490_5a';1.000;0.359;0.191
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_491)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_491';1.000;0.532;0.291
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_494a)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_494a';1.000;0.359;0.191
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_495)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_495';0.534;0.284;0.182
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_495)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_495';1.000;0.532;0.341
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_500)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_500';1.000;0.507;0.270
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_510_0)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_510_0';1.000;0.359;0.191
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_510_1)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_510_1';0.885;0.471;0.387
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_510_1)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_510_1';0.999;0.531;0.437
'RespondedExistence(01_HOOFD_065_2, 01_HOOFD_510_2)';'RespondedExistence';'01_HOOFD_065_2';'01_HOOFD_510_2';0.885;0.471;0.390
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_510_2)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_510_2';0.994;0.529;0.438
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_510_2a)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_510_2a';1.000;0.359;0.191
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_510_3)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_510_3';1.000;0.433;0.231
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_510_4)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_510_4';1.000;0.426;0.227
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_515)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_515';1.000;0.433;0.231
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_516)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_516';1.000;0.099;0.052
'NotChainSuccession(01_HOOFD_065_2, 01_HOOFD_519)';'NotChainSuccession';'01_HOOFD_065_2';'01_HOOFD_519';1.000;0.142;0.075
'Response(01_HOOFD_065_2, 01_HOOFD_520)';'Response';'01_HOOFD_065_2';'01_HOOFD_520';0.734;0.390;0.154
